"Drug","09-07-2020"
"hydroxychloroquine",1725
"chlorine dioxide",834
"calcifediol",348
"dexamethasone",201
"ivermectin",188
"bradykinin",187
"remdesivir",126
"fentanyl",85
"chloroquine",82
"crocin",80
"quercetin",71
"hydrocortisone",58
"thiamine",29
"oleandrin",27
"methylprednisone",16
"quinine",16
"thalidomide",15
"doxycycline",13
"aviptadil",11
"favipiravir",11
"fenbendazole",11
"glutathione",11
"budesonide",10
"prednisone",10
"dopamine",9
"indomethacin",7
"penicillin",7
"thymidine",6
"amoxicillin",5
"famotidine",5
"formaldehyde",5
"glyphosate",5
"icatibant",5
"umifenovir",5
"aprepitant",4
"daclatasvir",4
"isoquercetin",4
"ketamine",4
"methylprednisolone",4
"sofosbuvir",4
"thimerosal",4
"titanium dioxide",4
"amantadine",3
"cannabidiol",3
"cetirizine",3
"colchicine",3
"creatinine",3
"curcumin",3
"dantrolene",3
"naloxone",3
"nitazoxanide",3
"ritonavir",3
"streptomycin",3
"vincristine",3
"adenosine",2
"aldosterone",2
"angiotensin ii",2
"boron",2
"codeine",2
"estradiol",2
"hydroquinone",2
"lopinavir",2
"losartan",2
"metformin",2
"potassium",2
"ruxolitinib",2
"s-23",2
"sodium chlorite",2
"talopram",2
"acetylcholine",1
"acetylcysteine",1
"ambroxol",1
"antipain",1
"artemisinin",1
"artesunate",1
"aspartame",1
"atorvastatin",1
"atropine",1
"baricitinib",1
"benzodiazepine",1
"berberine",1
"beta carotene",1
"betahistine",1
"camostat",1
"carboxin",1
"carprofen",1
"celecoxib",1
"cholecalciferol",1
"choline",1
"cobalamin",1
"cysteine",1
"digoxin",1
"dipyridamole",1
"donepezil",1
"ephedrine",1
"epigallocatechin",1
"erdosteine",1
"esketamine",1
"ezetimibe",1
"forskolin",1
"galidesivir",1
"glycine",1
"hesperidin",1
"hydroxyproline",1
"ibuprofen",1
"ifenprodil",1
"inosine",1
"inosine pranobex",1
"irbesartan",1
"isoleucine",1
"lycopene",1
"mannose",1
"methionine",1
"methotrexate",1
"methylcobalamin",1
"mmda",1
"montelukast",1
"naltrexone",1
"nandrolone",1
"niacin",1
"nimesulide",1
"omeprazole",1
"oxycodone",1
"oxymetazoline",1
"pentoxifylline",1
"pimavanserin",1
"pimozide",1
"piracetam",1
"pseudoephedrine",1
"pyrithione",1
"rhein",1
"rifaximin",1
"sodium ascorbate",1
"tecovirimat",1
"theanine",1
"venlafaxine",1
"vigabatrin",1
"vinblastine",1
