"Drug","08-12-2021"
"remdesivir",13721
"ivermectin",13101
"hydroxychloroquine",404
"ibuprofen",315
"artesunate",298
"oxymetazoline",253
"warfarin",227
"pyronaridine",218
"fluvoxamine",170
"quercetin",146
"budesonide",125
"azithromycin",91
"methadone",84
"imatinib",80
"fentanyl",65
"niacin",50
"chloroquine",46
"doxycycline",30
"dexamethasone",28
"retinol",22
"cannabidiol",21
"glyphosate",17
"thalidomide",16
"favipiravir",15
"glutathione",15
"nitazoxanide",15
"palbociclib",15
"tempol",15
"leronlimab",14
"bromhexine",13
"baricitinib",12
"prednisone",12
"cysteine",11
"niclosamide",11
"nifuroxazide",11
"famotidine",10
"penicillin",10
"vincristine",10
"midazolam",9
"celecoxib",8
"fenofibrate",8
"artemisinin",7
"ketamine",7
"lopinavir",7
"quinine",7
"ritonavir",7
"calcifediol",6
"fluoxetine",6
"acetaminophen",5
"creatinine",5
"diclofenac",5
"dopamine",5
"isoquercetin",5
"oleandrin",5
"s-23",5
"sphingosine",5
"andrographolide",4
"berberine",4
"formaldehyde",4
"potassium",4
"talopram",4
"tryptophan",4
"actemra",3
"astaxanthin",3
"bucillamine",3
"cetylpyridinium",3
"curcumin",3
"cyproheptadine",3
"epinephrine",3
"methotrexate",3
"montelukast",3
"naloxone",3
"thiamine",3
"adenine",2
"adenosine",2
"amphetamine",2
"aniline",2
"auranofin",2
"aviptadil",2
"benzodiazepine",2
"capsaicin",2
"chloride ion",2
"codeine",2
"colchicine",2
"creatine",2
"crocin",2
"estradiol",2
"fenbendazole",2
"fructose",2
"guaifenesin",2
"levofloxacin",2
"masitinib",2
"metformin",2
"molybdenum",2
"phenformin",2
"piperine",2
"prednisolone",2
"progesterone",2
"proline",2
"tacrolimus",2
"abivertinib",1
"acetylcholine",1
"acyclovir",1
"aldosterone",1
"amlodipine",1
"amoxicillin",1
"amphotericin b",1
"arginine",1
"atorvastatin",1
"buprenorphine",1
"ceftriaxone",1
"cefuroxime",1
"chloramphenicol",1
"chlorhexidine",1
"ciclesonide",1
"cpad",1
"daclatasvir",1
"diethyl ether",1
"difluprednate",1
"digoxin",1
"diphenhydramine",1
"epigallocatechin",1
"fisetin",1
"fluticasone",1
"forskolin",1
"fostamatinib",1
"furosemide",1
"gabapentin",1
"glyburide",1
"glycine",1
"guanine",1
"hydrocortisone",1
"hypochlorous",1
"imipramine",1
"ivabradine",1
"lactulose",1
"lidocaine",1
"losartan",1
"luteolin",1
"maraviroc",1
"mebendazole",1
"mefloquine",1
"megestrol",1
"megestrol acetate",1
"melphalan",1
"mirin",1
"moclobemide",1
"nicotinamide",1
"pacritinib",1
"paroxetine",1
"pregabalin",1
"promethazine",1
"pseudoephedrine",1
"quetiapine",1
"resatorvid",1
"ribavirin",1
"ribose",1
"ronnel",1
"rubidium",1
"rutin",1
"sarilumab",1
"sildenafil",1
"sofosbuvir",1
"strychnine",1
"sulfasalazine",1
"taurolidine",1
"tenofovir",1
"tetrodotoxin",1
"theophylline",1
"threonine",1
"uracil",1
"vancomycin",1
