"Drug","12-16-2020"
"azithromycin",419
"hydroxychloroquine",323
"remdesivir",175
"ivermectin",114
"leronlimab",67
"ketamine",62
"dexamethasone",41
"formaldehyde",36
"fentanyl",31
"niacin",31
"resveratrol",31
"ribose",31
"ibuprofen",28
"baricitinib",27
"quercetin",27
"s-23",26
"aviptadil",21
"indomethacin",17
"thalidomide",17
"potassium",16
"quinine",16
"glutathione",15
"naloxone",13
"cadmium",12
"chloroquine",11
"epinephrine",10
"icosapent",10
"icosapent ethyl",10
"favipiravir",9
"fluvoxamine",9
"tamoxifen",8
"bucillamine",7
"buprenorphine",7
"metformin",7
"ruxolitinib",7
"artemisinin",6
"codeine",6
"dopamine",6
"lopinavir",6
"methadone",6
"penicillin",6
"tofacitinib",6
"acetaminophen",5
"budesonide",5
"camostat",5
"emetine",5
"prednisone",5
"ritonavir",5
"vancomycin",5
"am-580",4
"bromhexine",4
"cannabidiol",4
"chlorine dioxide",4
"colchicine",4
"estradiol",4
"famotidine",4
"phosphorus",4
"camphor",3
"celecoxib",3
"curcumin",3
"diphenhydramine",3
"nicotinamide",3
"potassium chloride",3
"rhein",3
"spermidine",3
"squalene",3
"talopram",3
"tryptophan",3
"umifenovir",3
"warfarin",3
"acyclovir",2
"aluminum oxide",2
"ambroxol",2
"amoxicillin",2
"astaxanthin",2
"baclofen",2
"bivalirudin",2
"boron",2
"cholecalciferol",2
"cysteine",2
"diazepam",2
"ifenprodil",2
"levodopa",2
"myricetin",2
"nafamostat",2
"propofol",2
"ramatroban",2
"rubidium",2
"spironolactone",2
"4-hydroxycoumarin",1
"abiraterone",1
"amantadine",1
"amphetamine",1
"anandamide",1
"antipain",1
"artesunate",1
"atropine",1
"azathioprine",1
"berberine",1
"bradykinin",1
"cafedrine",1
"calcifediol",1
"capsaicin",1
"catechin",1
"cesium",1
"cetirizine",1
"choline",1
"cianidanol",1
"clemastine",1
"creatinine",1
"darunavir",1
"daunorubicin",1
"dexmedetomidine",1
"dipyridamole",1
"ephedrine",1
"epigallocatechin",1
"ethinylestradiol",1
"etizolam",1
"fenbendazole",1
"finasteride",1
"folic",1
"forskolin",1
"fostamatinib",1
"galidesivir",1
"glyphosate",1
"homoharringtonine",1
"hydrocortisone",1
"imodium",1
"indole",1
"indometacin",1
"isavuconazole",1
"itraconazole",1
"linezolid",1
"magnesium chloride",1
"manganese",1
"mannose",1
"megestrol",1
"megestrol acetate",1
"meropenem",1
"methotrexate",1
"methylprednisolone",1
"metoprolol",1
"metronidazole",1
"mirin",1
"modafinil",1
"niclosamide",1
"nikkomycin",1
"niobium",1
"nitazoxanide",1
"nitroglycerin",1
"norepinephrine",1
"norethindrone",1
"odq",1
"oleandrin",1
"omeprazole",1
"paclitaxel",1
"posaconazole",1
"progesterone",1
"proline",1
"pyrithione",1
"pyronaridine",1
"retinol",1
"rh-1",1
"ribavirin",1
"riboflavin",1
"ronnel",1
"ropivacaine",1
"selenocysteine",1
"sertraline",1
"strychnine",1
"suramin",1
"theanine",1
"thiamine",1
"tramadol",1
"urea",1
"vincristine",1
"voriconazole",1
"zanamivir",1
