"Drug","01-19-2023"
"ivermectin",407
"fentanyl",309
"hydroxychloroquine",117
"aviptadil",110
"metformin",47
"r-348",44
"quercetin",41
"midazolam",23
"bucillamine",18
"thalidomide",18
"fluvoxamine",17
"guanfacine",16
"azithromycin",13
"acetylcysteine",11
"artesunate",11
"dexamethasone",11
"chloroquine",8
"curcumin",8
"glutathione",8
"ibuprofen",8
"prednisone",8
"acetaminophen",6
"ambroxol",6
"ketamine",6
"l-glutamine",5
"niclosamide",5
"talopram",5
"amoxicillin",4
"crocin",4
"estradiol",4
"maraviroc",4
"nicotinamide",4
"pantoprazole",4
"arginine",3
"atorvastatin",3
"baricitinib",3
"cetylpyridinium",3
"codeine",3
"famotidine",3
"naltrexone",3
"niacin",3
"vincristine",3
"benzonatate",2
"budesonide",2
"cannabidiol",2
"ceftriaxone",2
"dopamine",2
"doxycycline",2
"fenofibrate",2
"ivabradine",2
"methotrexate",2
"quinine",2
"s-23",2
"tacrolimus",2
"ubiquinol",2
"activated charcoal",1
"aldosterone",1
"amiodarone",1
"amphetamine",1
"bpc-157",1
"calcifediol",1
"chlorpromazine",1
"chromium",1
"citrulline",1
"cladribine",1
"dextromethorphan",1
"diclofenac",1
"diosmin",1
"fenbendazole",1
"gadolinium",1
"leucine",1
"levamisole",1
"levothyroxine",1
"lorazepam",1
"methadone",1
"moxifloxacin",1
"naloxone",1
"nitazoxanide",1
"prednisolone",1
"propranolol",1
"resveratrol",1
"ritonavir",1
"spermidine",1
"suramin",1
"tadalafil",1
"thiamine",1
"thimerosal",1
"tryptophan",1
"urea",1
"uridine",1
"venlafaxine",1
"warfarin",1
