"Drug","05-03-2022"
"ivermectin",1328
"hydroxychloroquine",79
"midazolam",76
"montelukast",55
"fentanyl",45
"misoprostol",23
"quercetin",20
"lopinavir",19
"thalidomide",17
"s-23",16
"fluvoxamine",12
"aspartame",10
"ibuprofen",10
"prednisone",10
"ritonavir",9
"suramin",9
"chloroquine",7
"aviptadil",6
"tamoxifen",6
"dexamethasone",5
"glutathione",5
"niacin",5
"thiamine",5
"doxycycline",4
"methadone",4
"salbutamol",4
"warfarin",4
"biotin",3
"famotidine",3
"glyphosate",3
"hydrocortisone",3
"indomethacin",3
"mifepristone",3
"plitidepsin",3
"vincristine",3
"acetylcysteine",2
"budesonide",2
"colchicine",2
"dopamine",2
"enalapril",2
"ketamine",2
"nicotinamide",2
"phenylephrine",2
"spironolactone",2
"urea",2
"vecuronium",2
"amantadine",1
"amphetamine",1
"apixaban",1
"arginine",1
"carbetocin",1
"cefotaxime",1
"cyclosporine",1
"disulfiram",1
"epinephrine",1
"finasteride",1
"fluoxetine",1
"gabapentin",1
"gentamicin",1
"guanine",1
"hesperidin",1
"larazotide",1
"levonorgestrel",1
"lidocaine",1
"maraviroc",1
"methotrexate",1
"methylprednisolone",1
"mmda",1
"nelfinavir",1
"norepinephrine",1
"pravastatin",1
"propranolol",1
"rutin",1
"sitagliptin",1
"spermidine",1
"trazodone",1
"tromethamine",1
