"Drug","10-15-2022"
"ivermectin",119
"fentanyl",89
"hydroxychloroquine",42
"baricitinib",30
"dexamethasone",28
"bucillamine",20
"naltrexone",15
"quercetin",14
"ivabradine",12
"ibuprofen",9
"glutathione",8
"l-lysine",8
"midazolam",6
"doxycycline",5
"glyphosate",5
"thalidomide",5
"metformin",4
"prednisone",4
"propranolol",4
"azithromycin",3
"chloroquine",3
"fluvoxamine",3
"ketamine",3
"prednisolone",3
"urea",3
"amoxicillin",2
"amphetamine",2
"apixaban",2
"baclofen",2
"colchicine",2
"curcumin",2
"famotidine",2
"gentamicin",2
"maraviroc",2
"methadone",2
"naproxen",2
"pravastatin",2
"ritonavir",2
"acetaminophen",1
"allicin",1
"amitriptyline",1
"aprepitant",1
"artesunate",1
"aspartame",1
"aviptadil",1
"berberine",1
"bpc-157",1
"capsaicin",1
"chlorine dioxide",1
"clozapine",1
"crocin",1
"dofetilide",1
"dopamine",1
"duloxetine",1
"epinephrine",1
"favipiravir",1
"fenofibrate",1
"fludrocortisone",1
"formaldehyde",1
"gabapentin",1
"hydrocortisone",1
"hydromorphone",1
"hydroxyurea",1
"lidocaine",1
"lopinavir",1
"lorazepam",1
"meropenem",1
"methotrexate",1
"methylphenidate",1
"midodrine",1
"montelukast",1
"naloxone",1
"naringenin",1
"niacin",1
"omeprazole",1
"phenytoin",1
"plitidepsin",1
"rutin",1
"salmeterol",1
"sitagliptin",1
"sulbactam",1
"telmisartan",1
"tempol",1
"thiamine",1
"tramadol",1
"trehalose",1
"tryptophan",1
