"Drug","07-06-2020"
"chloroquine",17796
"hydroxychloroquine",12130
"remdesivir",2164
"azithromycin",1468
"ivermectin",549
"thiamine",268
"dexamethasone",267
"budesonide",196
"lopinavir",181
"ritonavir",177
"fentanyl",78
"s-23",68
"favipiravir",61
"quercetin",47
"lactulose",39
"propranolol",39
"quinine",38
"colchicine",36
"squalene",36
"chlorine dioxide",27
"nafamostat",23
"ibuprofen",20
"dopamine",19
"clopidogrel",16
"methadone",15
"cetirizine",14
"indomethacin",12
"potassium",11
"famotidine",10
"nitrous oxide",10
"metformin",9
"methylprednisolone",9
"captopril",8
"ruxolitinib",8
"tenofovir",8
"galidesivir",7
"nitazoxanide",7
"plitidepsin",7
"bedaquiline",6
"buprenorphine",6
"camphor",6
"dipyridamole",6
"fluoxetine",6
"levodopa",6
"niclosamide",6
"penicillin",6
"artemisinin",5
"boceprevir",5
"doxycycline",5
"boron",4
"cysteine",4
"emtricitabine",4
"formaldehyde",4
"fostamatinib",4
"glutathione",4
"glyphosate",4
"kava",4
"sodium ascorbate",4
"chlorhexidine",3
"ciclesonide",3
"codeine",3
"curcumin",3
"dantrolene",3
"dapagliflozin",3
"epigallocatechin",3
"febuxostat",3
"hydromorphone",3
"naloxone",3
"raloxifene",3
"ribavirin",3
"thalidomide",3
"titanium dioxide",3
"toluene",3
"umifenovir",3
"angiotensin 1-7",2
"apixaban",2
"aspartame",2
"baricitinib",2
"biotin",2
"ceftriaxone",2
"cesium",2
"chromium",2
"etoposide",2
"imatinib",2
"ketamine",2
"methotrexate",2
"propofol",2
"selinexor",2
"silmitasertib",2
"theophylline",2
"tipiracil",2
"tyrosine",2
"uracil",2
"uridine",2
"xanthine",2
"acetaminophen",1
"acyclovir",1
"aldosterone",1
"allantoin",1
"aluminum hydroxide",1
"amiloride",1
"amiodarone",1
"apremilast",1
"artesunate",1
"astaxanthin",1
"atenolol",1
"bacitracin",1
"benzodiazepine",1
"bucillamine",1
"camostat",1
"cannabidiol",1
"cefazolin",1
"cetylpyridinium",1
"choline",1
"clonidine",1
"cobicistat",1
"creatine",1
"cyclophosphamide",1
"daclatasvir",1
"darunavir",1
"daunorubicin",1
"dexpanthenol",1
"diamorphine",1
"diazepam",1
"digoxin",1
"duloxetine",1
"enzalutamide",1
"ephedrine",1
"epirubicin",1
"erythromycin",1
"fenfluramine",1
"flaviolin",1
"forskolin",1
"fostemsavir",1
"fructose",1
"gabapentin",1
"histidine",1
"idebenone",1
"imipramine",1
"isoleucine",1
"manganese",1
"mannose",1
"megestrol",1
"megestrol acetate",1
"merimepodib",1
"methylamine",1
"metoclopramide",1
"montelukast",1
"moxifloxacin",1
"naproxen",1
"nintedanib",1
"niobium",1
"nitrite",1
"olanzapine",1
"oseltamivir",1
"oxycodone",1
"pantoprazole",1
"phenobarbital",1
"phosphorus",1
"piclidenoson",1
"potassium chloride",1
"potassium nitrate",1
"prednisolone",1
"ranitidine",1
"resveratrol",1
"rhein",1
"sirolimus",1
"sodium acetate",1
"sofosbuvir",1
"streptomycin",1
"sulforaphane",1
"telmisartan",1
"teriflunomide",1
"tetracycline",1
"ticagrelor",1
"tocotrienol",1
"triclosan",1
"urea",1
"urethane",1
"valine",1
"vecuronium",1
