"Drug","11-08-2022"
"fentanyl",312
"ivermectin",282
"amoxicillin",254
"hydroxychloroquine",72
"remdesivir",28
"quercetin",27
"baricitinib",26
"glyphosate",21
"rivaroxaban",21
"ibuprofen",13
"naltrexone",13
"ritonavir",12
"fenofibrate",11
"midazolam",11
"azithromycin",10
"doxycycline",10
"chlorine dioxide",8
"chloroquine",8
"famotidine",8
"glutathione",6
"ketamine",6
"niacin",6
"penicillin",6
"prednisone",6
"bradykinin",5
"bupropion",5
"aviptadil",4
"dopamine",4
"vincristine",4
"acetaminophen",3
"creatinine",3
"dexamethasone",3
"estradiol",3
"fluvoxamine",3
"trehalose",3
"amitriptyline",2
"arginine",2
"creatine",2
"curcumin",2
"cysteine",2
"gabapentin",2
"isoleucine",2
"leronlimab",2
"leucine",2
"maraviroc",2
"plitidepsin",2
"potassium",2
"s-23",2
"siponimod",2
"sofosbuvir",2
"telmisartan",2
"thalidomide",2
"thiamine",2
"tryptophan",2
"valganciclovir",2
"valine",2
"1,2,4-triazole",1
"acyclovir",1
"adenine",1
"adenosine",1
"apigenin",1
"aprocitentan",1
"artemisinin",1
"benfotiamine",1
"biotin",1
"bucillamine",1
"buprenorphine",1
"busulfan",1
"cadmium",1
"cefdinir",1
"chlorhexidine",1
"cinnamaldehyde",1
"clindamycin",1
"clopidogrel",1
"clozapine",1
"codeine",1
"colchicine",1
"cystine",1
"dabigatran",1
"disulfiram",1
"drospirenone",1
"emodin",1
"epinephrine",1
"eplerenone",1
"favipiravir",1
"fenbendazole",1
"flavone",1
"fluticasone",1
"fructose",1
"glycine",1
"hydrocodone",1
"hydrocortisone",1
"hydroquinone",1
"hydroxyzine",1
"imatinib",1
"indinavir",1
"indobufen",1
"ivabradine",1
"l-lysine",1
"loratadine",1
"lutein",1
"marbofloxacin",1
"methadone",1
"methylphenidate",1
"methylprednisolone",1
"moxidectin",1
"nicotinamide",1
"nitazoxanide",1
"ofloxacin",1
"omeprazole",1
"phenylephrine",1
"praziquantel",1
"prednisolone",1
"progesterone",1
"proline",1
"protoporphyrin",1
"quetiapine",1
"quinine",1
"rapamycin",1
"sodium chlorite",1
"spermidine",1
"sumatriptan",1
"taurine",1
"tenofovir",1
"ticagrelor",1
"titanium dioxide",1
"tromethamine",1
"ubiquinol",1
"verteporfin",1
"voriconazole",1
