"Drug","07-07-2020"
"hydroxychloroquine",24966
"chloroquine",15716
"azithromycin",3021
"remdesivir",1484
"dexamethasone",210
"ivermectin",183
"lopinavir",107
"ritonavir",105
"fentanyl",77
"favipiravir",75
"thiamine",66
"mmda",34
"squalene",30
"quinine",28
"ibuprofen",24
"clarithromycin",19
"losartan",19
"methadone",19
"nafamostat",18
"doxycycline",17
"buprenorphine",14
"quercetin",14
"prednisone",12
"dexmedetomidine",11
"famotidine",11
"glyphosate",11
"methylprednisolone",11
"propofol",11
"tramadol",11
"boceprevir",10
"chlorine dioxide",10
"colchicine",10
"indomethacin",10
"riboflavin",10
"salbutamol",10
"lidocaine",9
"penicillin",9
"s-23",9
"ribose",8
"baricitinib",7
"dopamine",7
"kava",7
"aldosterone",6
"budesonide",6
"captopril",6
"clindamycin",6
"codeine",6
"nitazoxanide",6
"potassium",6
"artemisinin",5
"ciclesonide",5
"curcumin",5
"daclatasvir",5
"erythromycin",5
"fructose",5
"galidesivir",5
"ketamine",5
"bucillamine",4
"cannabidiol",4
"letermovir",4
"ribavirin",4
"rifampicin",4
"vincristine",4
"allantoin",3
"amoxicillin",3
"apixaban",3
"bedaquiline",3
"camostat",3
"cetirizine",3
"cysteine",3
"dadle",3
"dipyridamole",3
"epigallocatechin",3
"fluoxetine",3
"formaldehyde",3
"furosemide",3
"glutathione",3
"glycine",3
"midazolam",3
"naloxone",3
"nitrous oxide",3
"omeprazole",3
"phosphorus",3
"sofosbuvir",3
"thalidomide",3
"acyclovir",2
"amiodarone",2
"angiotensin ii",2
"bradykinin",2
"calcitriol",2
"calcium gluconate",2
"camphor",2
"chloramphenicol",2
"cyclophosphamide",2
"dantrolene",2
"docetaxel",2
"gentamicin",2
"indole",2
"manganese",2
"mefloquine",2
"metformin",2
"metronidazole",2
"naproxen",2
"niacin",2
"nicotinamide",2
"ranitidine",2
"selinexor",2
"sertraline",2
"acetazolamide",1
"acetylcysteine",1
"activated charcoal",1
"adenosine",1
"amphetamine",1
"angiotensin 1-7",1
"apremilast",1
"arginine",1
"artesunate",1
"aspartame",1
"avibactam",1
"bafilomycin a1",1
"benzimidazole",1
"benzodiazepine",1
"brefeldin a",1
"cabotegravir",1
"chlorhexidine",1
"clopidogrel",1
"creatinine",1
"defactinib",1
"diazepam",1
"doxorubicin",1
"duvelisib",1
"emtricitabine",1
"ergocalciferol",1
"fostamatinib",1
"guanidine",1
"hesperidin",1
"hydrocodone",1
"hydrocortisone",1
"ifenprodil",1
"iguratimod",1
"imatinib",1
"inulin",1
"l-lysine",1
"lactulose",1
"lansoprazole",1
"ledipasvir",1
"levodopa",1
"lithium hydroxide",1
"losmapimod",1
"megestrol",1
"megestrol acetate",1
"methaqualone",1
"methotrexate",1
"methylprednisone",1
"minocycline",1
"modafinil",1
"niobium",1
"nitrite",1
"oseltamivir",1
"oxycodone",1
"pantoprazole",1
"perchlorate",1
"piclidenoson",1
"plitidepsin",1
"potassium nitrate",1
"propranolol",1
"pseudoephedrine",1
"rabeprazole",1
"rhein",1
"ronnel",1
"ropivacaine",1
"sphingosine",1
"spironolactone",1
"streptomycin",1
"sumatriptan",1
"talopram",1
"telmisartan",1
"tenofovir",1
"triclosan",1
"tyrosine",1
"umifenovir",1
"urea",1
"vecuronium",1
"velpatasvir",1
"venlafaxine",1
"warfarin",1
