"Drug","05-28-2021"
"ivermectin",2055
"remdesivir",533
"hydroxychloroquine",250
"amphotericin b",207
"colchicine",144
"dexamethasone",110
"nimesulide",95
"azithromycin",76
"budesonide",64
"methylprednisone",57
"quercetin",50
"fentanyl",43
"baricitinib",42
"chloroquine",37
"favipiravir",34
"posaconazole",33
"fluvoxamine",26
"ibuprofen",24
"actemra",23
"leronlimab",19
"methotrexate",19
"cyproheptadine",18
"doxycycline",16
"thalidomide",14
"nitazoxanide",13
"prednisolone",10
"famotidine",9
"arginine",8
"lopinavir",8
"metformin",8
"niacin",8
"penicillin",8
"potassium",8
"ritonavir",8
"suramin",7
"aluminum hydroxide",6
"chlorine dioxide",6
"cyclophosphamide",6
"dopamine",6
"thiamine",6
"aldosterone",5
"amikacin",5
"caspofungin",5
"estradiol",5
"fenbendazole",5
"prednisone",5
"sildenafil",5
"citco",4
"enoxacin",4
"fexofenadine",4
"meropenem",4
"methadone",4
"propofol",4
"spironolactone",4
"atropine",3
"aviptadil",3
"bromhexine",3
"camphor",3
"ceftriaxone",3
"curcumin",3
"cysteine",3
"glutathione",3
"isavuconazole",3
"levodopa",3
"proline",3
"acetylcholine",2
"antipain",2
"atorvastatin",2
"berberine",2
"camostat",2
"codeine",2
"diclofenac",2
"fludrocortisone",2
"galidesivir",2
"indole",2
"isoquercetin",2
"kava",2
"leflunomide",2
"methylprednisolone",2
"mifepristone",2
"misoprostol",2
"mmda",2
"quinine",2
"ractopamine",2
"sofosbuvir",2
"valine",2
"warfarin",2
"2-deoxyglucose",1
"ambroxol",1
"ampicillin",1
"apixaban",1
"artemisinin",1
"astaxanthin",1
"boron",1
"buprenorphine",1
"capsaicin",1
"catechin",1
"chlorhexidine",1
"cloxacillin",1
"creatine",1
"creatinine",1
"cyclosporine",1
"diazepam",1
"diethylcarbamazine",1
"doxazosin",1
"doxorubicin",1
"ephedrine",1
"epigallocatechin",1
"favilavir",1
"formaldehyde",1
"forskolin",1
"gefitinib",1
"ivabradine",1
"leucine",1
"lisinopril",1
"megestrol",1
"megestrol acetate",1
"mirin",1
"montelukast",1
"naloxone",1
"naltrexone",1
"naringenin",1
"nelfinavir",1
"niclosamide",1
"norgestrel",1
"odq",1
"pentobarbital",1
"potassium alum",1
"primaquine",1
"progesterone",1
"prussian blue",1
"ramipril",1
"rapamycin",1
"retinol",1
"riboflavin",1
"rivaroxaban",1
"s-23",1
"sarcosine",1
"sertraline",1
"tamoxifen",1
"tofacitinib",1
"tryptophan",1
"vanadium",1
