"Drug","04-16-2022"
"ivermectin",239
"fentanyl",84
"hydroxychloroquine",42
"fluvoxamine",21
"quercetin",20
"ritonavir",19
"dexamethasone",15
"niacin",13
"midazolam",12
"azithromycin",9
"arginine",7
"thalidomide",7
"methotrexate",6
"budesonide",5
"doxycycline",5
"famotidine",5
"ibuprofen",5
"ketamine",5
"cannabidiol",4
"colchicine",4
"methadone",4
"naloxone",4
"acetylcholine",3
"activated charcoal",3
"aldosterone",3
"chloroquine",3
"nelfinavir",3
"prednisone",3
"pseudoephedrine",3
"resveratrol",3
"thiamine",3
"tramadol",3
"acetaminophen",2
"berberine",2
"cholecalciferol",2
"ciclesonide",2
"dopamine",2
"glyphosate",2
"metformin",2
"proline",2
"quinine",2
"rifapentine",2
"suramin",2
"talopram",2
"amitriptyline",1
"atorvastatin",1
"boron",1
"chromium",1
"cimetidine",1
"clozapine",1
"codeine",1
"dipyridamole",1
"eletriptan",1
"fluoxetine",1
"formaldehyde",1
"gentamicin",1
"glutathione",1
"hydroquinone",1
"maraviroc",1
"meropenem",1
"midostaurin",1
"modafinil",1
"molybdenum",1
"niclosamide",1
"nitazoxanide",1
"olaparib",1
"oseltamivir",1
"palbociclib",1
"pazopanib",1
"potassium chloride",1
"praziquantel",1
"prednisolone",1
"promethazine",1
"propiolactone",1
"sodium fluoride",1
"spironolactone",1
"sulbactam",1
"sumatriptan",1
"sunitinib",1
"venlafaxine",1
"vincristine",1
