"Drug","08-20-2021"
"ivermectin",6063
"hydroxychloroquine",826
"curcumin",331
"remdesivir",225
"tempol",138
"ketamine",133
"quercetin",124
"fluvoxamine",102
"niacin",51
"ibuprofen",49
"budesonide",47
"colchicine",43
"actemra",42
"azithromycin",41
"fentanyl",33
"oxymetazoline",31
"doxycycline",24
"penicillin",24
"prednisone",24
"masitinib",23
"chloroquine",22
"dexamethasone",20
"midazolam",20
"vincristine",17
"inositol",13
"roxadustat",12
"cetylpyridinium",11
"clarithromycin",10
"linezolid",10
"mmda",10
"ofloxacin",10
"artesunate",9
"aviptadil",8
"imatinib",8
"naloxone",8
"ruxolitinib",8
"bucillamine",7
"epinephrine",7
"favipiravir",7
"nitazoxanide",7
"thalidomide",7
"baricitinib",6
"cannabidiol",6
"cysteine",6
"dopamine",6
"glutathione",6
"isoquercetin",6
"leronlimab",6
"oxycodone",6
"piperine",6
"s-23",6
"arbutin",5
"glyphosate",5
"methadone",5
"uracil",5
"atorvastatin",4
"camostat",4
"fisetin",4
"folic",4
"ivabradine",4
"molybdenum",4
"potassium",4
"quinine",4
"resveratrol",4
"tyrosine",4
"aluminum hydroxide",3
"artemisinin",3
"astaxanthin",3
"biotin",3
"chlorine dioxide",3
"famotidine",3
"formaldehyde",3
"fructose",3
"niclosamide",3
"rutin",3
"adenosine",2
"amoxicillin",2
"amphetamine",2
"arginine",2
"berberine",2
"carnosine",2
"chlorhexidine",2
"chromium",2
"codeine",2
"fenbendazole",2
"fostamatinib",2
"gabapentin",2
"indole",2
"metformin",2
"mifepristone",2
"naltrexone",2
"proline",2
"ribose",2
"tramadol",2
"urolithin a",2
"activated charcoal",1
"allicin",1
"amphotericin b",1
"ampicillin",1
"angiotensin 1-7",1
"antipain",1
"azelastine",1
"benzodiazepine",1
"betamethasone",1
"boron",1
"bv4",1
"calcifediol",1
"camphor",1
"capsaicin",1
"cefazolin",1
"celecoxib",1
"cepharanthine",1
"cholecalciferol",1
"clofazimine",1
"clonidine",1
"creatine",1
"creatinine",1
"dantrolene",1
"dapsone",1
"diclofenac",1
"diphenhydramine",1
"doxepin",1
"epigallocatechin",1
"erythromycin",1
"everolimus",1
"fludrocortisone",1
"hypochlorous",1
"indium",1
"larazotide",1
"levodopa",1
"lopinavir",1
"lorazepam",1
"mefloquine",1
"megestrol",1
"megestrol acetate",1
"methotrexate",1
"methylprednisolone",1
"midodrine",1
"mirin",1
"montelukast",1
"moxidectin",1
"naproxen",1
"nelfinavir",1
"nicotinamide",1
"olanzapine",1
"phenobarbital",1
"phenol",1
"propofol",1
"propranolol",1
"pyridostigmine",1
"rapamycin",1
"retinol",1
"ribavirin",1
"ritonavir",1
"sertraline",1
"sildenafil",1
"sodium acetate",1
"sodium ascorbate",1
"spironolactone",1
"squalene",1
"suramin",1
"tamibarotene",1
"thiamine",1
"thimerosal",1
"titanium dioxide",1
"tryptophan",1
"ubiquinol",1
"urea",1
"valganciclovir",1
"vardenafil",1
