"Drug","09-21-2021"
"remdesivir",359
"maraviroc",63
"leronlimab",27
"loratadine",23
"favipiravir",21
"thymol",19
"baricitinib",17
"probenecid",16
"colchicine",14
"fentanyl",14
"artemisinin",10
"cannabidiol",9
"ivermectin",9
"albendazole",8
"quinine",8
"vancomycin",8
"nitazoxanide",6
"bucillamine",5
"glutathione",5
"tempol",5
"astaxanthin",4
"fluoxetine",4
"imipramine",4
"penicillin",4
"berberine",3
"chlorine dioxide",3
"curcumin",3
"folic",3
"resveratrol",3
"riboflavin",3
"suramin",3
"allicin",2
"arginine",2
"camostat",2
"chlorpromazine",2
"fructose",2
"glyphosate",2
"l-lysine",2
"lb-100",2
"lenvatinib",2
"nifuroxazide",2
"nitrous oxide",2
"nitrous-oxide",2
"potassium",2
"s-23",2
"spironolactone",2
"umifenovir",2
"3-methyladenine",1
"antipain",1
"apixaban",1
"aviptadil",1
"boron",1
"cafedrine",1
"calcitriol",1
"catechin",1
"ciclesonide",1
"cyanocobalamin",1
"famciclovir",1
"formaldehyde",1
"gadolinium",1
"hyaluronic",1
"indole",1
"isoquinoline",1
"masitinib",1
"mefloquine",1
"megestrol",1
"megestrol acetate",1
"methotrexate",1
"minoxidil",1
"mirin",1
"posaconazole",1
"rapamycin",1
"spermidine",1
"taurine",1
"theobromine",1
"thimerosal",1
"troxerutin",1
"uridine",1
"varenicline",1
"verdiperstat",1
"vincristine",1
