"Drug","05-26-2020"
"hydroxychloroquine",18419
"remdesivir",3035
"chloroquine",2751
"azithromycin",252
"ivermectin",193
"favipiravir",168
"ibuprofen",61
"umifenovir",55
"quinine",54
"doxycycline",53
"quercetin",42
"ketamine",40
"vincristine",35
"metformin",33
"formaldehyde",31
"lopinavir",30
"ritonavir",28
"fentanyl",27
"disulfiram",26
"methadone",22
"squalene",21
"amphetamine",20
"cyclosporine",20
"cannabidiol",19
"famotidine",19
"succinylcholine",19
"imatinib",18
"estradiol",17
"acetaminophen",16
"aldosterone",16
"empagliflozin",16
"penicillin",15
"potassium",14
"rhein",14
"buprenorphine",12
"chlorine dioxide",9
"ifenprodil",9
"mmda",9
"prednisone",9
"ribavirin",9
"angiotensin 1-7",7
"dopamine",7
"meropenem",7
"apremilast",6
"artemisinin",6
"ciclesonide",6
"colchicine",6
"nelfinavir",6
"oseltamivir",6
"baricitinib",5
"camphor",5
"ibrutinib",5
"indomethacin",5
"lidocaine",5
"phenol",5
"acetylcysteine",4
"chromium",4
"mefloquine",4
"methotrexate",4
"titanium dioxide",4
"warfarin",4
"acyclovir",3
"adenosine",3
"bradykinin",3
"celecoxib",3
"chlorpromazine",3
"curcumin",3
"dexamethasone",3
"doxylamine",3
"glutathione",3
"glycine",3
"indole",3
"losartan",3
"niacin",3
"prazosin",3
"propofol",3
"s-23",3
"thalidomide",3
"vanadium",3
"acetazolamide",2
"amantadine",2
"amlodipine",2
"arginine",2
"atovaquone",2
"capsaicin",2
"cysteine",2
"daunorubicin",2
"diazepam",2
"dipyridamole",2
"ebselen",2
"eliglustat",2
"epigallocatechin",2
"epinephrine",2
"furosemide",2
"hydroquinone",2
"l-lysine",2
"levodopa",2
"lycopene",2
"metolazone",2
"mometasone",2
"nafamostat",2
"naloxone",2
"naltrexone",2
"nitrous oxide",2
"pacritinib",2
"ruxolitinib",2
"strychnine",2
"talopram",2
"thimerosal",2
"tramadol",2
"acetylcholine",1
"amoxicillin",1
"ampicillin",1
"angiotensin ii",1
"apigenin",1
"artesunate",1
"atracurium",1
"atropine",1
"aviptadil",1
"benzodiazepine",1
"benzyl benzoate",1
"beta carotene",1
"biotin",1
"bosentan",1
"cabotegravir",1
"calcium phosphate",1
"camostat",1
"carprofen",1
"choline",1
"ciprofloxacin",1
"clarithromycin",1
"clindamycin",1
"clotrimazole",1
"clozapine",1
"codeine",1
"creatine",1
"dantrolene",1
"darunavir",1
"diclofenac",1
"duloxetine",1
"ephedrine",1
"epoprostenol",1
"fenbendazole",1
"fluticasone",1
"fluvoxamine",1
"fructose",1
"galidesivir",1
"glyphosate",1
"haloperidol",1
"hydrocodone",1
"inosine",1
"inulin",1
"kaolin",1
"ketotifen",1
"levothyroxine",1
"luteolin",1
"magnesium sulfate",1
"memantine",1
"merimepodib",1
"methionine",1
"methylprednisolone",1
"milrinone",1
"molybdenum",1
"nandrolone",1
"naproxen",1
"neodymium",1
"niclosamide",1
"nimorazole",1
"nitrite",1
"nitroglycerin",1
"oxycodone",1
"progesterone",1
"propranolol",1
"pyronaridine",1
"ranitidine",1
"resveratrol",1
"risperidone",1
"rivastigmine",1
"rocuronium",1
"ropivacaine",1
"salmeterol",1
"selinexor",1
"spectinomycin",1
"sumatriptan",1
"sunitinib",1
"tafenoquine",1
"tamoxifen",1
"telmisartan",1
"thiamine",1
"ticagrelor",1
"trazodone",1
"triclosan",1
"triprolidine",1
"tryptophan",1
"tyrosine",1
"valinomycin",1
"vecuronium",1
"venglustat",1
