"Drug","10-04-2021"
"ivermectin",6529
"hydroxychloroquine",750
"azithromycin",694
"remdesivir",333
"quercetin",149
"indomethacin",109
"fluvoxamine",76
"ibuprofen",71
"doxycycline",56
"midazolam",35
"fentanyl",34
"bromhexine",27
"clofazimine",25
"thalidomide",24
"artemisinin",21
"dexamethasone",21
"vincristine",20
"prednisone",18
"chloroquine",16
"glutathione",10
"benfotiamine",9
"budesonide",9
"leronlimab",9
"methylprednisolone",9
"niacin",9
"pyronaridine",9
"artesunate",8
"spironolactone",8
"apixaban",7
"baricitinib",7
"dopamine",7
"favipiravir",7
"talopram",7
"buprenorphine",6
"isoquercetin",6
"nitazoxanide",6
"oseltamivir",6
"penicillin",6
"chlorine dioxide",5
"methadone",5
"acyclovir",4
"aviptadil",4
"calcifediol",4
"cannabidiol",4
"ceftriaxone",4
"clozapine",4
"cysteamine",4
"fructose",4
"ketamine",4
"lidocaine",4
"mmda",4
"quinine",4
"tetracycline",4
"tofacitinib",4
"acetaminophen",3
"acetylcysteine",3
"amantadine",3
"arginine",3
"cladribine",3
"colchicine",3
"cysteine",3
"metformin",3
"naloxone",3
"pacritinib",3
"tempol",3
"thiamine",3
"actemra",2
"amoxicillin",2
"apabetalone",2
"astaxanthin",2
"azelastine",2
"biotin",2
"bucillamine",2
"celecoxib",2
"cordycepin",2
"curcumin",2
"estradiol",2
"famotidine",2
"formaldehyde",2
"methotrexate",2
"mirin",2
"piroxicam",2
"potassium",2
"pseudoephedrine",2
"ritonavir",2
"rutin",2
"sertraline",2
"sorafenib",2
"vancomycin",2
"warfarin",2
"activated charcoal",1
"adenine",1
"adenosine",1
"allicin",1
"ampicillin",1
"argatroban",1
"atorvastatin",1
"berberine",1
"bradykinin",1
"cadmium",1
"cannabinol",1
"capsaicin",1
"carnosine",1
"chlorhexidine",1
"cholecalciferol",1
"cilengitide",1
"citalopram",1
"codeine",1
"creatine",1
"cytidine",1
"daclatasvir",1
"emodin",1
"fenbendazole",1
"fisetin",1
"flunarizine",1
"folic",1
"fostamatinib",1
"glutethimide",1
"glyphosate",1
"guanidine",1
"hydrocortisone",1
"icosapent",1
"icosapent ethyl",1
"indole",1
"lisinopril",1
"losartan",1
"megestrol",1
"megestrol acetate",1
"memantine",1
"montelukast",1
"nicotinamide",1
"norepinephrine",1
"omeprazole",1
"potassium chloride",1
"prednisolone",1
"pregabalin",1
"primidone",1
"ranitidine",1
"riboflavin",1
"rimantadine",1
"s-23",1
"salbutamol",1
"sodium ascorbate",1
"sofosbuvir",1
"sphingosine",1
"st-101",1
"sulforaphane",1
"titanium dioxide",1
"umifenovir",1
"uproleselan",1
