"Drug","06-13-2022"
"ivermectin",1187
"fentanyl",63
"hydroxychloroquine",54
"quercetin",28
"midazolam",25
"thalidomide",15
"fluvoxamine",14
"dexamethasone",11
"ibuprofen",9
"ritonavir",8
"prednisone",6
"methadone",5
"didanosine",4
"dopamine",4
"glutathione",4
"imatinib",4
"nitazoxanide",4
"amoxicillin",3
"chloroquine",3
"ketamine",3
"maraviroc",3
"progesterone",3
"tromethamine",3
"acetaminophen",2
"adenosine",2
"glyphosate",2
"levothyroxine",2
"naltrexone",2
"naproxen",2
"niacin",2
"s-23",2
"sulfasalazine",2
"arginine",1
"azithromycin",1
"benzonatate",1
"biotin",1
"budesonide",1
"bufotenine",1
"bupropion",1
"capsaicin",1
"cidofovir",1
"clobazam",1
"clopidogrel",1
"clozapine",1
"colchicine",1
"dapagliflozin",1
"diazepam",1
"donepezil",1
"duloxetine",1
"estradiol",1
"famotidine",1
"fexofenadine",1
"gabapentin",1
"glycine",1
"haloperidol",1
"hydrocortisone",1
"indole",1
"leflunomide",1
"levodopa",1
"loperamide",1
"megestrol acetate",1
"methylphenidate",1
"metoprolol",1
"minoxidil",1
"modafinil",1
"montelukast",1
"niclosamide",1
"nicotinamide",1
"nortriptyline",1
"omeprazole",1
"ondansetron",1
"potassium chloride",1
"procyclidine",1
"propentofylline",1
"pseudoephedrine",1
"quinine",1
"resatorvid",1
"sertraline",1
"tryptophan",1
"vancomycin",1
"vincristine",1
"warfarin",1
