"Drug","07-31-2020"
"hydroxychloroquine",21768
"chloroquine",2185
"azithromycin",1401
"remdesivir",1347
"chlorine dioxide",691
"fentanyl",367
"erythromycin",196
"dexamethasone",154
"doxycycline",90
"ivermectin",88
"quercetin",87
"bucillamine",83
"quinine",61
"budesonide",58
"favipiravir",46
"bromhexine",34
"thalidomide",34
"ambroxol",26
"nitazoxanide",23
"penicillin",20
"aviptadil",19
"ibuprofen",18
"apilimod",16
"colchicine",13
"lopinavir",13
"artesunate",12
"pyronaridine",12
"ritonavir",11
"cysteine",10
"metformin",10
"cannabidiol",9
"darunavir",9
"potassium",9
"dopamine",8
"fenofibrate",8
"hydroquinone",8
"methylprednisolone",8
"talopram",8
"codeine",7
"naloxone",7
"oxymetazoline",7
"aldosterone",6
"cobicistat",6
"dipyridamole",6
"disulfiram",6
"glutathione",6
"oseltamivir",6
"vincristine",6
"abivertinib",5
"camostat",5
"dantrolene",5
"famotidine",5
"losartan",5
"tetracycline",5
"atorvastatin",4
"forskolin",4
"nafamostat",4
"prednisone",4
"progesterone",4
"ruxolitinib",4
"activated charcoal",3
"galidesivir",3
"glyphosate",3
"indinavir",3
"prednisolone",3
"promethazine",3
"rimantadine",3
"s-23",3
"trametinib",3
"valine",3
"vanadium",3
"acetylcysteine",2
"amoxicillin",2
"amphetamine",2
"angiotensin ii",2
"bafilomycin a1",2
"boron",2
"bradykinin",2
"capsaicin",2
"curcumin",2
"dadle",2
"hydrocodone",2
"indomethacin",2
"isoquercetin",2
"itraconazole",2
"levofloxacin",2
"merimepodib",2
"methadone",2
"minocycline",2
"mmda",2
"naproxen",2
"neodymium",2
"niacin",2
"niclosamide",2
"nitrous oxide",2
"omeprazole",2
"prasugrel",2
"propofol",2
"protoporphyrin",2
"rhein",2
"rigosertib",2
"tafenoquine",2
"thiamine",2
"verteporfin",2
"abiraterone",1
"acetaminophen",1
"acetylcholine",1
"adenosine",1
"albendazole",1
"alprostadil",1
"apixaban",1
"arginine",1
"artemisinin",1
"aspartame",1
"azelastine",1
"baricitinib",1
"benzocaine",1
"biotin",1
"bombykol",1
"buprenorphine",1
"calcium phosphate",1
"camphor",1
"cefixime",1
"ceftriaxone",1
"cephalexin",1
"chlorpheniramine",1
"chromium",1
"ciprofloxacin",1
"cladribine",1
"clarithromycin",1
"clonazepam",1
"clopidogrel",1
"cyclosporine",1
"cyproterone",1
"daptomycin",1
"deferiprone",1
"desonide",1
"dexmedetomidine",1
"dexpanthenol",1
"dextroamphetamine",1
"diazepam",1
"duvelisib",1
"empagliflozin",1
"enzalutamide",1
"epinephrine",1
"estradiol",1
"fisetin",1
"fluconazole",1
"fondaparinux",1
"fosfomycin",1
"fostamatinib",1
"fructose",1
"hydrocortisone",1
"hydromorphone",1
"hydroxycholesterol",1
"indium",1
"ipratropium",1
"isotretinoin",1
"ivabradine",1
"levodopa",1
"lidocaine",1
"lisinopril",1
"memantine",1
"methacholine",1
"methotrexate",1
"methylamine",1
"metronidazole",1
"midodrine",1
"minoxidil",1
"modafinil",1
"nabilone",1
"nevirapine",1
"nicotinamide",1
"ofloxacin",1
"osimertinib",1
"pioglitazone",1
"proline",1
"quetiapine",1
"resveratrol",1
"risperidone",1
"rivaroxaban",1
"selinexor",1
"stannous fluoride",1
"streptomycin",1
"sulfamethoxazole",1
"tempol",1
"tenofovir",1
"tramadol",1
"trimethoprim",1
"uracil",1
"urea",1
"vancomycin",1
"warfarin",1
"yohimbine",1
