"Drug","02-17-2021"
"ivermectin",2282
"hydroxychloroquine",343
"remdesivir",184
"dexamethasone",98
"nitazoxanide",82
"actemra",69
"doxycycline",69
"calcifediol",58
"quercetin",53
"ribavirin",52
"azithromycin",47
"budesonide",44
"leronlimab",34
"warfarin",33
"chloroquine",29
"ivabradine",29
"fluvoxamine",28
"favipiravir",22
"ibuprofen",20
"niacin",19
"hesperidin",17
"colchicine",15
"losartan",15
"fentanyl",12
"acetaminophen",10
"penicillin",10
"talopram",10
"vincristine",10
"estradiol",9
"azelastine",8
"metformin",8
"riboflavin",8
"ambroxol",7
"glyphosate",7
"quinine",7
"aviptadil",6
"baricitinib",6
"bepridil",6
"ifenprodil",6
"ketamine",6
"propofol",6
"bromhexine",5
"hypochlorous",5
"prednisolone",5
"prednisone",5
"albendazole",4
"galactose",4
"lopinavir",4
"sarilumab",4
"selamectin",4
"selinexor",4
"siltuximab",4
"spironolactone",4
"arecoline",3
"bedaquiline",3
"cholecalciferol",3
"curcumin",3
"etodolac",3
"etoricoxib",3
"famotidine",3
"indomethacin",3
"niclosamide",3
"nicotinamide",3
"plitidepsin",3
"pyronaridine",3
"rabeprazole",3
"ramipril",3
"risperidone",3
"thalidomide",3
"arginine",2
"artesunate",2
"aspartame",2
"avacopan",2
"bradykinin",2
"cannabidiol",2
"chlorhexidine",2
"chromium",2
"cysteine",2
"dopamine",2
"dutasteride",2
"formaldehyde",2
"glutathione",2
"hydrocortisone",2
"levocetirizine",2
"lidocaine",2
"lycopene",2
"mefloquine",2
"methylprednisolone",2
"metoprolol",2
"misoprostol",2
"montelukast",2
"naproxen",2
"phosphorus",2
"pralatrexate",2
"thapsigargin",2
"titanium dioxide",2
"acetylcholine",1
"acetylcysteine",1
"adenosine",1
"aldosterone",1
"amitriptyline",1
"andrographolide",1
"angiotensin ii",1
"antipain",1
"apixaban",1
"asparagine",1
"astaxanthin",1
"beclometasone",1
"berberine",1
"bucillamine",1
"camostat",1
"catechin",1
"ceftriaxone",1
"chlorine dioxide",1
"chlorpheniramine",1
"ciclesonide",1
"crocin",1
"cyclosporine",1
"daclatasvir",1
"duvelisib",1
"fluoxetine",1
"folic",1
"fostamatinib",1
"fructose",1
"glycine",1
"guaifenesin",1
"histidine",1
"hydroquinone",1
"indole",1
"ketoconazole",1
"levothyroxine",1
"methadone",1
"methotrexate",1
"midazolam",1
"midodrine",1
"mifepristone",1
"mmda",1
"naltrexone",1
"nebivolol",1
"nitrite",1
"omeprazole",1
"ondansetron",1
"opipramol",1
"oseltamivir",1
"potassium",1
"pterostilbene",1
"retinol",1
"ritonavir",1
"rivaroxaban",1
"rubidium",1
"s-23",1
"salbutamol",1
"semaglutide",1
"sofosbuvir",1
"squalene",1
"tenofovir",1
"thiamine",1
"thimerosal",1
"tramadol",1
"triclosan",1
"tyrosine",1
"vadadustat",1
