"Drug","07-18-2022"
"ivermectin",773
"fentanyl",116
"hydroxychloroquine",43
"quercetin",39
"nitrous oxide",34
"colchicine",15
"midazolam",13
"ibuprofen",11
"baricitinib",10
"dexamethasone",10
"fluvoxamine",9
"naltrexone",9
"chloroquine",7
"niacin",7
"bucillamine",6
"pentoxifylline",6
"ritonavir",6
"acetaminophen",5
"famotidine",5
"quinine",5
"amoxicillin",4
"azithromycin",4
"methotrexate",4
"prednisone",4
"curcumin",3
"doxycycline",3
"favipiravir",3
"gabapentin",3
"glutathione",3
"imatinib",3
"nicotinamide",3
"nitazoxanide",3
"ropivacaine",3
"thalidomide",3
"vincristine",3
"acetylcholine",2
"acyclovir",2
"alanine",2
"artesunate",2
"bazedoxifene",2
"biotin",2
"boron",2
"cholecalciferol",2
"iguratimod",2
"metformin",2
"resveratrol",2
"riboflavin",2
"s-23",2
"sertraline",2
"spironolactone",2
"sulforaphane",2
"talopram",2
"tempol",2
"tofacitinib",2
"valine",2
"vortioxetine",2
"adenine",1
"adenosine",1
"alpelisib",1
"baclofen",1
"brincidofovir",1
"buprenorphine",1
"capecitabine",1
"capsaicin",1
"cefixime",1
"chloramphenicol",1
"codeine",1
"creatine",1
"cysteine",1
"donepezil",1
"efinaconazole",1
"elvitegravir",1
"epinephrine",1
"guaifenesin",1
"guanine",1
"leuprolide",1
"lidocaine",1
"lorazepam",1
"megestrol acetate",1
"meloxicam",1
"methadone",1
"metoprolol",1
"naloxone",1
"naproxen",1
"niclosamide",1
"olanzapine",1
"oseltamivir",1
"oxycodone",1
"propofol",1
"propranolol",1
"pseudoephedrine",1
"quinacrine",1
"sumatriptan",1
"tacrolimus",1
"tecovirimat",1
"tepoxalin",1
"thiamine",1
"titanium dioxide",1
"tramadol",1
"trehalose",1
"vinorelbine",1
"zopiclone",1
