"Drug","01-20-2021"
"ivermectin",2260
"hydroxychloroquine",759
"fentanyl",215
"favipiravir",163
"remdesivir",114
"quercetin",67
"azithromycin",66
"tempol",65
"doxycycline",49
"niacin",47
"chloroquine",41
"ibuprofen",29
"dexamethasone",26
"quinine",25
"artemether",22
"lumefantrine",22
"naloxone",20
"leronlimab",18
"sarilumab",18
"thalidomide",17
"nitazoxanide",16
"aviptadil",15
"s-23",15
"bucillamine",12
"penicillin",10
"cysteine",9
"fluvoxamine",9
"metformin",9
"calcifediol",7
"cannabidiol",7
"chlorhexidine",6
"cholecalciferol",6
"codeine",6
"warfarin",6
"angiotensin ii",5
"baricitinib",5
"disulfiram",5
"ketamine",5
"propofol",5
"vincristine",5
"cepharanthine",4
"chlorine dioxide",4
"colchicine",4
"cyclosporine",4
"fucose",4
"methadone",4
"methotrexate",4
"prednisone",4
"acetaminophen",3
"berberine",3
"camostat",3
"capsaicin",3
"fluoxetine",3
"formaldehyde",3
"naproxen",3
"amitriptyline",2
"amoxicillin",2
"arecoline",2
"arginine",2
"asparagine",2
"budesonide",2
"buprenorphine",2
"bv2",2
"glycine",2
"glyphosate",2
"ifenprodil",2
"lopinavir",2
"montelukast",2
"naringenin",2
"niclosamide",2
"oleandrin",2
"phosphorus",2
"potassium",2
"riboflavin",2
"ribose",2
"spironolactone",2
"tyrosine",2
"abivertinib",1
"aldosterone",1
"antipain",1
"aprepitant",1
"artesunate",1
"azelastine",1
"bromhexine",1
"cabotegravir",1
"cadmium",1
"calcitriol",1
"ceftriaxone",1
"cefuroxime",1
"cesium",1
"chromium",1
"clonazepam",1
"clopidogrel",1
"colistin",1
"creatine",1
"crocin",1
"curcumin",1
"daunorubicin",1
"dextromethorphan",1
"diazepam",1
"digoxin",1
"diphenhydramine",1
"dopamine",1
"doxorubicin",1
"emtricitabine",1
"epigallocatechin",1
"equilin",1
"fluticasone",1
"forskolin",1
"fructose",1
"gabapentin",1
"galidesivir",1
"glutathione",1
"hesperidin",1
"histidine",1
"hyaluronic",1
"hydroxyzine",1
"hypochlorous",1
"ibrutinib",1
"kava",1
"ketoconazole",1
"l-glutamine",1
"leucine",1
"losartan",1
"malic",1
"maraviroc",1
"menaquinone",1
"mesna",1
"methylprednisolone",1
"modafinil",1
"mupirocin",1
"neodymium",1
"nifuroxazide",1
"nitroglycerin",1
"omeprazole",1
"oxacillin",1
"pg-9",1
"pyronaridine",1
"quinacrine",1
"ramipril",1
"ribavirin",1
"rubidium",1
"ruxolitinib",1
"sofosbuvir",1
"streptomycin",1
"talopram",1
"telaprevir",1
"titanium dioxide",1
"tofacitinib",1
"toluene",1
"triamcinolone",1
"umifenovir",1
"uracil",1
"vanadium",1
