"Drug","04-11-2020"
"hydroxychloroquine",19367
"remdesivir",17018
"ivermectin",2716
"chloroquine",2484
"azithromycin",2276
"fentanyl",760
"galidesivir",520
"ibuprofen",308
"leronlimab",282
"quinine",254
"favipiravir",226
"capsaicin",186
"lopinavir",122
"actemra",114
"acetazolamide",96
"ritonavir",94
"glyphosate",90
"bradykinin",86
"ambroxol",82
"camphor",78
"penicillin",78
"icatibant",60
"potassium",60
"quercetin",56
"clindamycin",54
"amoxicillin",52
"camostat",52
"metformin",52
"prednisone",52
"erythromycin",42
"mmda",40
"nelfinavir",38
"alprostadil",36
"rapamycin",28
"methadone",26
"urea",26
"acetaminophen",24
"artemisinin",24
"warfarin",24
"ciclesonide",22
"selinexor",20
"citalopram",18
"codeine",18
"losartan",18
"nafamostat",18
"propofol",18
"buprenorphine",16
"hydrocortisone",16
"metronidazole",16
"niclosamide",16
"sarilumab",16
"sildenafil",16
"thalidomide",16
"atracurium",14
"bafilomycin a1",14
"chlorine dioxide",14
"creatinine",14
"ebselen",14
"glutathione",14
"levodopa",14
"mefloquine",14
"baricitinib",12
"kava",12
"ketamine",12
"ribavirin",12
"thiamine",12
"apn01",10
"dopamine",10
"fructose",10
"nifedipine",10
"prazosin",10
"tramadol",10
"vincristine",10
"angiotensin ii",8
"ec-18",8
"guanine",8
"hydroxyurea",8
"ibudilast",8
"lofepramine",8
"methotrexate",8
"midazolam",8
"acyclovir",6
"alanine",6
"cannabidiol",6
"cetirizine",6
"clarithromycin",6
"clioquinol",6
"dexamethasone",6
"dexmedetomidine",6
"formaldehyde",6
"inositol",6
"isoquercetin",6
"lisinopril",6
"mirin",6
"naloxone",6
"naltrexone",6
"salbutamol",6
"tadalafil",6
"vancomycin",6
"adenosine",4
"amlodipine",4
"amphetamine",4
"arginine",4
"bacitracin",4
"benzyl benzoate",4
"bisacodyl",4
"chlorhexidine",4
"choline",4
"chromium",4
"curcumin",4
"deferoxamine",4
"diazepam",4
"epinephrine",4
"furosemide",4
"gentamicin",4
"hydroquinone",4
"ifenprodil",4
"manganese",4
"methylprednisolone",4
"nitrous oxide",4
"nitrous-oxide",4
"oseltamivir",4
"paraoxon",4
"prednisolone",4
"riboflavin",4
"s-23",4
"umifenovir",4
"valsartan",4
"varenicline",4
"voxelotor",4
"acetylcholine",2
"activated charcoal",2
"adenine",2
"alfentanil",2
"alprazolam",2
"amantadine",2
"amiodarone",2
"amitriptyline",2
"anidulafungin",2
"apigenin",2
"apixaban",2
"argatroban",2
"artesunate",2
"aspartame",2
"atazanavir",2
"avacopan",2
"bedaquiline",2
"benzoin",2
"benzoyl peroxide",2
"bromhexine",2
"bucillamine",2
"calcitriol",2
"cholecalciferol",2
"citrulline",2
"clavulanic",2
"clonazepam",2
"clopidogrel",2
"coumermycin a1",2
"cysteine",2
"dantrolene",2
"dantron",2
"digitoxin",2
"epoprostenol",2
"erdosteine",2
"everolimus",2
"favilavir",2
"flaviolin",2
"flecainide",2
"fomepizole",2
"gabapentin",2
"hesperidin",2
"hydrogen fluoride",2
"hypochlorous",2
"imatinib",2
"inulin",2
"iodide",2
"l-lysine",2
"ledipasvir",2
"lenalidomide",2
"lidocaine",2
"magnesium citrate",2
"malathion",2
"malic",2
"masitinib",2
"merimepodib",2
"meropenem",2
"methylcobalamin",2
"minoxidil",2
"montelukast",2
"nbqx",2
"niacin",2
"nicotinamide",2
"nitrazepam",2
"nitrite",2
"norepinephrine",2
"omadacycline",2
"oxycodone",2
"perflubron",2
"permethrin",2
"phencyclidine",2
"phenol",2
"phenylephrine",2
"phosphorus",2
"potassium iodide",2
"primaquine",2
"proline",2
"pterostilbene",2
"quinacrine",2
"ramipril",2
"remifentanil",2
"resveratrol",2
"rhein",2
"rifampicin",2
"ropivacaine",2
"rosiglitazone",2
"samarium",2
"selumetinib",2
"sertraline",2
"siltuximab",2
"sodium acetate",2
"sodium ascorbate",2
"sodium chlorite",2
"squalene",2
"sulfamethoxazole",2
"sulfasalazine",2
"sulforaphane",2
"tacrolimus",2
"talopram",2
"telbivudine",2
"tenofovir",2
"tetracycline",2
"tetrodotoxin",2
"theobromine",2
"theophylline",2
"tilorone",2
"tolvaptan",2
"tradipitant",2
"trimethoprim",2
"vanadium",2
"velpatasvir",2
"venlafaxine",2
"vinblastine",2
