"Drug","04-18-2020"
"hydroxychloroquine",23313
"remdesivir",6774
"azithromycin",3597
"chlorine dioxide",2239
"chloroquine",1282
"sarilumab",153
"glyphosate",144
"penicillin",132
"ivermectin",120
"ibuprofen",118
"fentanyl",109
"favipiravir",76
"ibrutinib",62
"leronlimab",59
"quinine",48
"quercetin",45
"ronnel",44
"naloxone",42
"tafenoquine",40
"acetazolamide",37
"potassium",37
"metformin",32
"lopinavir",31
"ritonavir",29
"s-23",29
"codeine",26
"methadone",26
"nelfinavir",25
"cepharanthine",24
"clonazepam",22
"actemra",21
"clobazam",21
"benzodiazepine",18
"nifedipine",18
"baricitinib",17
"pemigatinib",17
"ribavirin",16
"doxycycline",15
"mmda",13
"auranofin",12
"camostat",12
"curcumin",12
"ciclesonide",11
"atracurium",10
"ketamine",10
"nafamostat",10
"rapamycin",10
"rocuronium",10
"vincristine",10
"azathioprine",9
"cisatracurium",9
"prednisone",9
"propofol",9
"acalabrutinib",8
"amlodipine",8
"sirolimus",8
"tramadol",8
"tucatinib",8
"capecitabine",7
"diazepam",7
"lofepramine",7
"resveratrol",7
"salbutamol",7
"thalidomide",7
"acetaminophen",6
"amoxicillin",6
"camphor",6
"dexamethasone",6
"ganglioside",6
"hypochlorous",6
"losartan",6
"niclosamide",6
"amiodarone",5
"angiotensin ii",5
"galidesivir",5
"hydrocortisone",5
"mk-2206",5
"oxycodone",5
"ruxolitinib",5
"selinexor",5
"siltuximab",5
"spermidine",5
"strychnine",5
"valsartan",5
"warfarin",5
"artemisinin",4
"capsaicin",4
"colchicine",4
"dantrolene",4
"formaldehyde",4
"fructose",4
"hydrocodone",4
"midazolam",4
"oseltamivir",4
"phosphorus",4
"benidipine",3
"cannabidiol",3
"chlorhexidine",3
"cyclosporine",3
"diethylcarbamazine",3
"folic",3
"glutathione",3
"ifenprodil",3
"levodopa",3
"manganese",3
"mefloquine",3
"naltrexone",3
"ropivacaine",3
"rutin",3
"sertraline",3
"urea",3
"varenicline",3
"acetylcholine",2
"apilimod",2
"apixaban",2
"artesunate",2
"atropine",2
"bafilomycin a1",2
"benzonatate",2
"beta carotene",2
"buprenorphine",2
"ceftriaxone",2
"cesium",2
"dapagliflozin",2
"diosmin",2
"dopamine",2
"fluvoxamine",2
"guanidine",2
"haloperidol",2
"hesperidin",2
"hydroquinone",2
"iodide",2
"kava",2
"lisinopril",2
"lorazepam",2
"luteolin",2
"methotrexate",2
"metronidazole",2
"mirin",2
"rivaroxaban",2
"tacrolimus",2
"terbutaline",2
"tetracycline",2
"verapamil",2
"adenine",1
"adenosine",1
"alanine",1
"aldosterone",1
"aliskiren",1
"allicin",1
"amphetamine",1
"anastrozole",1
"antimony",1
"apigenin",1
"atorvastatin",1
"berberine",1
"bimatoprost",1
"bisoprolol",1
"bradykinin",1
"cafedrine",1
"cetirizine",1
"chloroxylenol",1
"chlorphenamine",1
"chlorpromazine",1
"ciprofloxacin",1
"citalopram",1
"clarithromycin",1
"clindamycin",1
"clofazimine",1
"clopidogrel",1
"clotrimazole",1
"coumarin",1
"cpad",1
"crocin",1
"cysteine",1
"dabigatran",1
"deferoxamine",1
"diclofenac",1
"dimethyl fumarate",1
"diphenhydramine",1
"dipyridamole",1
"docusate",1
"duloxetine",1
"ebpc",1
"escitalopram",1
"everolimus",1
"favilavir",1
"fingolimod",1
"fisetin",1
"fluoxetine",1
"fomepizole",1
"genistein",1
"gingerol",1
"guanine",1
"hyperforin",1
"hypericin",1
"icatibant",1
"imatinib",1
"imetelstat",1
"indomethacin",1
"ledipasvir",1
"lidocaine",1
"lumefantrine",1
"lutein",1
"magnesium chloride",1
"mannitol",1
"mannose",1
"methylcobalamin",1
"minoxidil",1
"montelukast",1
"naproxen",1
"niacin",1
"nitrous oxide",1
"nitrous-oxide",1
"ondansetron",1
"phenol",1
"phenylephrine",1
"praziquantel",1
"prazosin",1
"pregnenolone",1
"progesterone",1
"proline",1
"promethazine",1
"propranolol",1
"pseudoephedrine",1
"pterostilbene",1
"puromycin",1
"ramipril",1
"ranitidine",1
"ribose",1
"rivastigmine",1
"rupintrivir",1
"sacubitril",1
"siponimod",1
"sitagliptin",1
"sodium ascorbate",1
"sodium chlorite",1
"sofosbuvir",1
"sp-876",1
"taurine",1
"thiamine",1
"thiopental",1
"titanium dioxide",1
"tradipitant",1
"ulixertinib",1
"umbralisib",1
"valganciclovir",1
"ziprasidone",1
