"Drug","08-30-2022"
"ivermectin",340
"fentanyl",124
"hydroxychloroquine",91
"fluvoxamine",76
"colchicine",72
"remdesivir",69
"maraviroc",63
"ivabradine",58
"metformin",18
"midazolam",16
"quercetin",15
"thalidomide",15
"ritonavir",14
"ibuprofen",13
"clopidogrel",9
"prednisone",8
"uridine",8
"artemisinin",6
"glyphosate",6
"titanium dioxide",6
"azithromycin",5
"cetylpyridinium",5
"chloroquine",5
"codeine",5
"adenosine",4
"curcumin",4
"nitrous oxide",4
"bucillamine",3
"chlorhexidine",3
"favipiravir",3
"methadone",3
"vandetanib",3
"angiotensin ii",2
"antimony",2
"baricitinib",2
"benfotiamine",2
"benzodiazepine",2
"camostat",2
"cetirizine",2
"cisplatin",2
"citrulline",2
"clozapine",2
"cyclobenzaprine",2
"dopamine",2
"doxycycline",2
"famotidine",2
"gabapentin",2
"midodrine",2
"propranolol",2
"resveratrol",2
"squalene",2
"talopram",2
"tecovirimat",2
"thymidine",2
"vadadustat",2
"acetylcysteine",1
"aldosterone",1
"amcinonide",1
"andrographolide",1
"aniline",1
"apixaban",1
"apremilast",1
"biotin",1
"calcitriol",1
"chlorine dioxide",1
"cobalamin",1
"cysteine",1
"diethylstilbestrol",1
"edoxaban",1
"fludrocortisone",1
"fluoxetine",1
"hexetidine",1
"hydroxyzine",1
"iloperidone",1
"imatinib",1
"ipratropium",1
"ivacaftor",1
"lidocaine",1
"megestrol acetate",1
"methylcobalamin",1
"mirabegron",1
"moxidectin",1
"naltrexone",1
"naproxen",1
"nevirapine",1
"niacin",1
"nicotinamide",1
"nitroglycerin",1
"norepinephrine",1
"nystatin",1
"otilonium",1
"paliperidone",1
"phosphorus",1
"pibrentasvir",1
"potassium",1
"proline",1
"propyl acetate",1
"reboxetine",1
"s-23",1
"semaglutide",1
"sorbitol",1
"trazodone",1
"trehalose",1
"tryptophan",1
"vincristine",1
"warfarin",1
