"Drug","03-19-2021"
"ivermectin",1829
"progesterone",1239
"hydroxychloroquine",358
"chloroquine",79
"clofazimine",79
"bromhexine",59
"leronlimab",58
"remdesivir",45
"dexamethasone",32
"flutamide",29
"fentanyl",28
"azithromycin",27
"ibuprofen",25
"quercetin",22
"arginine",19
"fructose",18
"ruxolitinib",15
"sarilumab",15
"thalidomide",10
"doxycycline",9
"estradiol",9
"baricitinib",7
"colchicine",7
"fluvoxamine",7
"penicillin",7
"astaxanthin",6
"aviptadil",6
"cannabidiol",6
"prednisone",6
"acetylcholine",5
"budesonide",5
"cetirizine",5
"famotidine",5
"favipiravir",5
"niclosamide",5
"nitazoxanide",5
"calcifediol",4
"ceftriaxone",4
"chlorhexidine",4
"chlorine dioxide",4
"furosemide",4
"lopinavir",4
"midazolam",4
"potassium",4
"riboflavin",4
"warfarin",4
"acetaminophen",3
"berberine",3
"cholecalciferol",3
"curcumin",3
"diclofenac",3
"formaldehyde",3
"ketamine",3
"metformin",3
"plinabulin",3
"talopram",3
"alfuzosin",2
"artemisinin",2
"beta carotene",2
"capsaicin",2
"cefepime",2
"clarithromycin",2
"clopidogrel",2
"dantrolene",2
"epigallocatechin",2
"esomeprazole",2
"glutathione",2
"glycine",2
"glyphosate",2
"inosine",2
"l-lysine",2
"levodopa",2
"manganese",2
"methotrexate",2
"methylprednisolone",2
"montelukast",2
"mupirocin",2
"niacin",2
"phosphorus",2
"pramipexole",2
"pyridostigmine",2
"rhein",2
"s-23",2
"sirolimus",2
"thiamine",2
"vincristine",2
"actemra",1
"activated charcoal",1
"aldosterone",1
"amantadine",1
"amlodipine",1
"amoxicillin",1
"apn01",1
"biotin",1
"cadmium",1
"camostat",1
"cetylpyridinium",1
"clomipramine",1
"cysteine",1
"daunorubicin",1
"delamanid",1
"dopamine",1
"forskolin",1
"gabapentin",1
"hyaluronic",1
"hydroquinone",1
"hydroxyurea",1
"lidocaine",1
"malic",1
"mefloquine",1
"methadone",1
"methylphenidate",1
"minoxidil",1
"mmda",1
"modafinil",1
"mometasone",1
"naloxone",1
"nicotinamide",1
"nifedipine",1
"nitrous oxide",1
"nitrous-oxide",1
"pentoxifylline",1
"phenytoin",1
"pirfenidone",1
"quinine",1
"ranitidine",1
"resveratrol",1
"rifampicin",1
"ritonavir",1
"rosuvastatin",1
"rutin",1
"sertraline",1
"strychnine",1
"sumatriptan",1
"thimerosal",1
"thiopental",1
"trazodone",1
"triethylene glycol",1
"tryptophan",1
"umifenovir",1
"uracil",1
