"Drug","04-08-2021"
"ivermectin",3980
"remdesivir",1602
"hydroxychloroquine",568
"fentanyl",271
"baricitinib",230
"camphor",171
"leronlimab",86
"niclosamide",68
"azithromycin",57
"niacin",55
"ibuprofen",54
"actemra",50
"fluvoxamine",46
"montelukast",45
"famotidine",42
"quercetin",42
"favipiravir",36
"estradiol",31
"dexamethasone",30
"bromhexine",28
"camostat",28
"chloroquine",28
"nafamostat",21
"zanubrutinib",16
"methadone",14
"prednisone",14
"ceftriaxone",12
"quinine",12
"doxycycline",10
"thalidomide",10
"acetaminophen",9
"curcumin",9
"mmda",9
"penicillin",9
"talopram",9
"budesonide",7
"cannabidiol",7
"chlorine dioxide",7
"s-23",7
"aviptadil",6
"colchicine",6
"glyphosate",6
"ifenprodil",6
"sarilumab",6
"tryptophan",6
"levodopa",5
"topotecan",5
"amitriptyline",4
"clofazimine",4
"crocin",4
"masitinib",4
"naloxone",4
"olaparib",4
"potassium",4
"silmitasertib",4
"vincristine",4
"asparagine",3
"calcifediol",3
"codeine",3
"cysteine",3
"dapagliflozin",3
"dopamine",3
"kava",3
"ketamine",3
"methotrexate",3
"naproxen",3
"nitazoxanide",3
"propofol",3
"ribavirin",3
"warfarin",3
"ambroxol",2
"apabetalone",2
"artemisinin",2
"atorvastatin",2
"boceprevir",2
"catechin",2
"citicoline",2
"creatinine",2
"fostamatinib",2
"gilteritinib",2
"hypochlorous",2
"lopinavir",2
"losartan",2
"metformin",2
"oleandrin",2
"proline",2
"pyridoxine",2
"ralimetinib",2
"ritonavir",2
"rivaroxaban",2
"thiamine",2
"thimerosal",2
"trichloroethylene",2
"tyrosine",2
"acetylcholine",1
"aldoxorubicin",1
"allopurinol",1
"amphetamine",1
"antipain",1
"arginine",1
"aripiprazole",1
"astaxanthin",1
"balovaptan",1
"benzodiazepine",1
"berberine",1
"biotin",1
"cannabinol",1
"clarithromycin",1
"clonazepam",1
"creatine",1
"cyclosporine",1
"cyproheptadine",1
"dabigatran",1
"dacomitinib",1
"dantrolene",1
"deflazacort",1
"diclofenac",1
"diphenhydramine",1
"epinephrine",1
"erdosteine",1
"fexofenadine",1
"fluoxetine",1
"folic",1
"formaldehyde",1
"forskolin",1
"fructose",1
"fucose",1
"glycine",1
"idasanutlin",1
"imipramine",1
"indomethacin",1
"inositol",1
"itraconazole",1
"l-lysine",1
"levonorgestrel",1
"levothyroxine",1
"lidocaine",1
"loratadine",1
"methylprednisone",1
"naltrexone",1
"nilotinib",1
"nimesulide",1
"omeprazole",1
"oxymetazoline",1
"phencyclidine",1
"pirfenidone",1
"pitolisant",1
"plitidepsin",1
"pseudoephedrine",1
"pyrantel",1
"raltegravir",1
"ranitidine",1
"reserpine",1
"resveratrol",1
"ruxolitinib",1
"salinomycin",1
"semaglutide",1
"siltuximab",1
"spironolactone",1
"squalane",1
"squalene",1
"strychnine",1
"sulfamethoxazole",1
"sumatriptan",1
"tafenoquine",1
"tamoxifen",1
"theanine",1
"thymidine",1
"tramadol",1
"urea",1
