"Drug","04-07-2020"
"hydroxychloroquine",1000
"azithromycin",640
"chloroquine",190
"ivermectin",146
"ribavirin",142
"remdesivir",112
"quinine",96
"ibuprofen",66
"favipiravir",52
"leronlimab",32
"dexamethasone",24
"captopril",22
"lopinavir",20
"ritonavir",20
"metformin",18
"acetaminophen",16
"quercetin",16
"fentanyl",14
"ciclesonide",10
"niclosamide",10
"angiotensin ii",8
"dopamine",8
"naloxone",8
"penicillin",8
"potassium",8
"selinexor",8
"thalidomide",8
"vincristine",8
"acetazolamide",6
"acyclovir",6
"buprenorphine",6
"cannabidiol",6
"clozapine",6
"guanidine",6
"methadone",6
"methotrexate",6
"oseltamivir",6
"telmisartan",6
"actemra",4
"cefotaxime",4
"etoposide",4
"fructose",4
"gabapentin",4
"galidesivir",4
"guaifenesin",4
"hydroquinone",4
"l-lysine",4
"levodopa",4
"methylprednisolone",4
"naproxen",4
"oxycodone",4
"papaverine",4
"resveratrol",4
"theobromine",4
"thiamine",4
"umifenovir",4
"vanadium",4
"vonoprazan",4
"acetylcholine",2
"acetylcysteine",2
"aldosterone",2
"amantadine",2
"amoxicillin",2
"aspartame",2
"atazanavir",2
"atropine",2
"azathioprine",2
"benzodiazepine",2
"capsaicin",2
"chlorhexidine",2
"chlorpheniramine",2
"codeine",2
"colchicine",2
"compound 2",2
"creatine",2
"curcumin",2
"cyclosporine",2
"cysteine",2
"cystine",2
"dipyridamole",2
"doxycycline",2
"erythromycin",2
"estradiol",2
"fccp",2
"glyphosate",2
"haloperidol",2
"ibrutinib",2
"irinotecan",2
"kava",2
"ketamine",2
"liothyronine",2
"lisinopril",2
"malic",2
"maraviroc",2
"mmda",2
"moxifloxacin",2
"nifedipine",2
"phenylephrine",2
"phosphorus",2
"prednisolone",2
"promethazine",2
"quetiapine",2
"ramipril",2
"rapamycin",2
"ruxolitinib",2
"scopolamine",2
"sertraline",2
"sotalol",2
"spironolactone",2
"strychnine",2
"terpin hydrate",2
"tramadol",2
"valsartan",2
"vancomycin",2
