"Drug","09-29-2020"
"favipiravir",107
"quercetin",38
"chlorine dioxide",11
"nafamostat",10
"niclosamide",7
"lonafarnib",6
"celgosivir",4
"phosphorus",4
"pyronaridine",4
"camostat",3
"oleandrin",3
"s-23",3
"abivertinib",2
"bv2",2
"emetine",2
"manganese",2
"osanetant",2
"phenol",2
"resveratrol",2
"ambroxol",1
"apigenin",1
"apixaban",1
"benzodiazepine",1
"cangrelor",1
"cefiderocol",1
"defactinib",1
"fructose",1
"lumefantrine",1
"maltose",1
"methylprednisone",1
"sodium chlorite",1
"stanozolol",1
"theanine",1
