"Drug","05-18-2020"
"hydroxychloroquine",11654
"chloroquine",4475
"remdesivir",1569
"azithromycin",1150
"ivermectin",296
"glutathione",188
"doxycycline",177
"quinine",141
"fentanyl",75
"acetylcholine",73
"thalidomide",73
"diethylstilbestrol",60
"perchlorate",54
"ritonavir",53
"angiotensin ii",52
"lopinavir",50
"quercetin",40
"favipiravir",33
"penicillin",31
"niacin",30
"mmda",29
"potassium",28
"dipyridamole",25
"ibuprofen",24
"merimepodib",20
"artemisinin",18
"glyphosate",17
"camostat",16
"degarelix",15
"warfarin",14
"dopamine",13
"famotidine",12
"ribavirin",12
"icosapent",11
"icosapent ethyl",11
"levodopa",11
"manganese",11
"chlorine dioxide",10
"phosphorus",10
"aldosterone",9
"cysteine",9
"beta carotene",8
"fingolimod",8
"naloxone",8
"buprenorphine",7
"cyclosporine",7
"ebselen",7
"methadone",7
"duvelisib",6
"ketamine",6
"nitazoxanide",6
"baricitinib",5
"mefloquine",5
"metformin",5
"nafamostat",5
"nitrous oxide",5
"prednisone",5
"squalene",5
"urea",5
"cefdinir",4
"colchicine",4
"curcumin",4
"gadolinium",4
"ibrutinib",4
"s-23",4
"strychnine",4
"tramadol",4
"acyclovir",3
"adenosine",3
"amphetamine",3
"binimetinib",3
"boron",3
"camphor",3
"chloramphenicol",3
"choline",3
"codeine",3
"encorafenib",3
"erythromycin",3
"formaldehyde",3
"hydroquinone",3
"metoprolol",3
"metronidazole",3
"tafenoquine",3
"vincristine",3
"amoxicillin",2
"aniline",2
"aviptadil",2
"bafilomycin a1",2
"benzodiazepine",2
"cannabidiol",2
"cesium",2
"chlorhexidine",2
"creatine",2
"disulfiram",2
"ec-18",2
"galidesivir",2
"imetelstat",2
"kaolin",2
"kava",2
"lisinopril",2
"lofepramine",2
"lorazepam",2
"luteolin",2
"methylprednisolone",2
"midazolam",2
"nitrite",2
"nitroglycerin",2
"oxycodone",2
"prednisolone",2
"progesterone",2
"rh-1",2
"risdiplam",2
"simeprevir",2
"tantalum",2
"triclosan",2
"acetaminophen",1
"activated charcoal",1
"adenine",1
"alpha-pinene",1
"alprazolam",1
"amlodipine",1
"antimony",1
"apixaban",1
"arginine",1
"azelastine",1
"benzoyl peroxide",1
"beta-pinene",1
"cabotegravir",1
"capsaicin",1
"carbamazepine",1
"cathinone",1
"cetirizine",1
"cetylpyridinium",1
"clemastine",1
"cloperastine",1
"crocin",1
"cystine",1
"d-serine",1
"dabigatran",1
"dantrolene",1
"detomidine",1
"dexamethasone",1
"diethyl ether",1
"diethylpropion",1
"donepezil",1
"edoxaban",1
"efavirenz",1
"emetine",1
"flaviolin",1
"flecainide",1
"fluindione",1
"fondaparinux",1
"forskolin",1
"furosemide",1
"gabapentin",1
"gadoversetamide",1
"gilteritinib",1
"guaifenesin",1
"hydrocodone",1
"hydroxocobalamin",1
"hydroxyzine",1
"ifenprodil",1
"imatinib",1
"irbesartan",1
"irinotecan",1
"itacitinib",1
"levofloxacin",1
"loratadine",1
"lycopene",1
"magnesium stearate",1
"mercurochrome",1
"methotrexate",1
"molybdenum",1
"naltrexone",1
"neodymium",1
"norepinephrine",1
"oliceridine",1
"olmesartan",1
"omeprazole",1
"ondansetron",1
"oxybutynin",1
"paraoxon",1
"phenytoin",1
"phthalocyanine",1
"piclidenoson",1
"propofol",1
"ranitidine",1
"rhein",1
"ripretinib",1
"rivaroxaban",1
"ronnel",1
"ropivacaine",1
"rutin",1
"sacubitril",1
"salbutamol",1
"selinexor",1
"sertraline",1
"siramesine",1
"sonidegib",1
"talopram",1
"tamoxifen",1
"tegobuvir",1
"tyrosine",1
"uracil",1
"valsartan",1
"venetoclax",1
"vigabatrin",1
