"Drug","07-15-2021"
"ivermectin",4044
"s-23",237
"remdesivir",210
"quercetin",189
"hydroxychloroquine",148
"azithromycin",113
"niacin",83
"fentanyl",82
"ondansetron",47
"bucillamine",41
"nitazoxanide",37
"brazilin",24
"atenolol",22
"midazolam",22
"doxycycline",21
"gatifloxacin",20
"chloroquine",18
"chlorine dioxide",17
"dexamethasone",17
"favipiravir",17
"tempol",15
"fluvoxamine",14
"ibuprofen",13
"metformin",13
"talopram",13
"tryptophan",12
"estradiol",11
"leronlimab",11
"etoposide",10
"thalidomide",10
"bromhexine",9
"mmda",9
"penicillin",9
"ambroxol",8
"lopinavir",8
"quinine",8
"fructose",7
"prednisone",7
"ritonavir",7
"aviptadil",6
"dopamine",6
"isoquercetin",6
"ketamine",6
"oseltamivir",6
"amphotericin b",5
"baricitinib",5
"budesonide",4
"cannabidiol",4
"cilengitide",4
"cysteine",4
"thiamine",4
"actemra",3
"arginine",3
"calcifediol",3
"diclofenac",3
"famotidine",3
"formaldehyde",3
"glutathione",3
"methylprednisolone",3
"niclosamide",3
"ropivacaine",3
"sarilumab",3
"vincristine",3
"acetaminophen",2
"acetylcholine",2
"adenosine",2
"alanine",2
"amantadine",2
"camostat",2
"colchicine",2
"curcumin",2
"cyproheptadine",2
"edoxaban",2
"enzalutamide",2
"fisetin",2
"forskolin",2
"glyphosate",2
"hydrocodone",2
"hydrocortisone",2
"levodopa",2
"luteolin",2
"mefloquine",2
"methotrexate",2
"misoprostol",2
"oxycodone",2
"rutin",2
"telaprevir",2
"threonine",2
"tofacitinib",2
"warfarin",2
"adenine",1
"amitriptyline",1
"amoxicillin",1
"antipain",1
"artesunate",1
"aspartame",1
"astaxanthin",1
"beta carotene",1
"buprenorphine",1
"bupropion",1
"bv4",1
"calcitriol",1
"capsaicin",1
"carnosine",1
"chlorothiazide",1
"clozapine",1
"codeine",1
"crocin",1
"d-serine",1
"dapagliflozin",1
"dapivirine",1
"epinephrine",1
"erythromycin",1
"fexofenadine",1
"fluoxetine",1
"gemcabene",1
"glycine",1
"hyaluronic",1
"kava",1
"l-lysine",1
"lovastatin",1
"lycopene",1
"me-344",1
"megestrol",1
"megestrol acetate",1
"methoxyflurane",1
"minocycline",1
"montelukast",1
"nafamostat",1
"naloxone",1
"naltrexone",1
"naproxen",1
"oleandrin",1
"phosphocreatine",1
"plinabulin",1
"plitidepsin",1
"potassium",1
"prednisolone",1
"propofol",1
"pyronaridine",1
"resveratrol",1
"retinol",1
"rosiglitazone",1
"sofosbuvir",1
"squalene",1
"sugammadex",1
"tamoxifen",1
"taurine",1
"telmisartan",1
"thimerosal",1
"varenicline",1
