"Drug","06-28-2020"
"hydroxychloroquine",3817
"chloroquine",862
"dexamethasone",616
"remdesivir",240
"azithromycin",225
"ivermectin",158
"fentanyl",140
"favipiravir",114
"methylprednisolone",100
"ec-17",83
"methadone",61
"quercetin",45
"ibuprofen",39
"colchicine",34
"chlorine dioxide",33
"niacin",27
"glyphosate",18
"quinine",14
"vanadium",13
"camostat",11
"famotidine",10
"aldosterone",9
"emtricitabine",9
"metformin",9
"tenofovir",9
"galidesivir",8
"glutathione",8
"vincristine",8
"doxycycline",7
"chlorhexidine",6
"codeine",6
"dopamine",6
"calcitriol",5
"losartan",5
"nafamostat",5
"nitazoxanide",5
"potassium",5
"ronnel",5
"ruxolitinib",5
"thalidomide",5
"cysteine",4
"fructose",4
"naloxone",4
"penicillin",4
"phosphorus",4
"prednisone",4
"s-23",4
"theanine",4
"trimethoprim",4
"acyclovir",3
"amoxicillin",3
"aniline",3
"bafilomycin a1",3
"cannabinol",3
"ketamine",3
"levodopa",3
"malathion",3
"montelukast",3
"ritonavir",3
"sofosbuvir",3
"angiotensin ii",2
"apilimod",2
"atosiban",2
"baricitinib",2
"bucillamine",2
"budesonide",2
"capsaicin",2
"ciclesonide",2
"clozapine",2
"creatine",2
"dipyridamole",2
"doxofylline",2
"epigallocatechin",2
"formaldehyde",2
"indomethacin",2
"isoquercetin",2
"l-lysine",2
"lopinavir",2
"mefloquine",2
"mmda",2
"nitrous oxide",2
"piclidenoson",2
"silmitasertib",2
"sulfamethoxazole",2
"warfarin",2
"acetaminophen",1
"albendazole",1
"amphetamine",1
"arginine",1
"benzethonium",1
"betrixaban",1
"boron",1
"camphor",1
"cannabidiol",1
"cefixime",1
"cesium",1
"chlorpromazine",1
"curcumin",1
"cyclosporine",1
"cytarabine",1
"dapagliflozin",1
"daunorubicin",1
"diclofenac",1
"dihydrocodeine",1
"emodin",1
"epinephrine",1
"erdosteine",1
"forskolin",1
"gabapentin",1
"gilteritinib",1
"gliclazide",1
"hesperidin",1
"hydrocortisone",1
"idarubicin",1
"inulin",1
"itraconazole",1
"lofepramine",1
"lorazepam",1
"maraviroc",1
"memantine",1
"nelfinavir",1
"neodymium",1
"niclosamide",1
"nicotinamide",1
"prednisolone",1
"promethazine",1
"ractopamine",1
"ralimetinib",1
"raloxifene",1
"resveratrol",1
"ribavirin",1
"rivaroxaban",1
"sertraline",1
"sorafenib",1
"tetrandrine",1
"thebacon",1
"thiamine",1
"tramadol",1
"umifenovir",1
"urea",1
"valine",1
"zidovudine",1
