"Drug","06-19-2020"
"dexamethasone",5008
"hydroxychloroquine",1822
"remdesivir",387
"chloroquine",242
"favipiravir",217
"umifenovir",95
"azithromycin",86
"methylprednisolone",68
"ivermectin",60
"fentanyl",58
"naloxone",54
"glyphosate",51
"raloxifene",51
"ibuprofen",31
"quinine",21
"angiotensin ii",20
"prednisone",19
"baricitinib",18
"nelfinavir",16
"vanadium",16
"dipyridamole",15
"niclosamide",15
"quercetin",15
"ciclesonide",14
"nitazoxanide",14
"colchicine",13
"perchlorate",11
"prednisolone",10
"cannabidiol",9
"tyrosine",8
"aldosterone",7
"sofosbuvir",7
"acetylcholine",6
"dopamine",6
"doxycycline",6
"lopinavir",6
"merimepodib",6
"ritonavir",6
"ronnel",6
"squalene",6
"cysteine",5
"digoxin",5
"formaldehyde",5
"fructose",5
"ifenprodil",5
"phosphorus",5
"urea",5
"abiraterone",4
"bucillamine",4
"chlorine dioxide",4
"clonazepam",4
"codeine",4
"enzalutamide",4
"indomethacin",4
"manganese",4
"penicillin",4
"resveratrol",4
"rutin",4
"s-23",4
"thalidomide",4
"vigabatrin",4
"alisporivir",3
"amantadine",3
"amoxicillin",3
"bexarotene",3
"ceftriaxone",3
"cetilistat",3
"daclatasvir",3
"famotidine",3
"levodopa",3
"mebendazole",3
"midazolam",3
"naproxen",3
"abivertinib",2
"acetaminophen",2
"amifostine",2
"amodiaquine",2
"amphetamine",2
"boron",2
"bortezomib",2
"cholecalciferol",2
"choline",2
"curcumin",2
"diazepam",2
"emodin",2
"ergocalciferol",2
"fluoxetine",2
"forskolin",2
"galidesivir",2
"hydrocortisone",2
"hydroquinone",2
"imatinib",2
"iodide",2
"levofloxacin",2
"mefloquine",2
"mephedrone",2
"metformin",2
"niacin",2
"nitrous oxide",2
"omeprazole",2
"potassium",2
"rosuvastatin",2
"salmeterol",2
"talopram",2
"adenosine",1
"alanine",1
"almitrine",1
"arginine",1
"artemisinin",1
"artesunate",1
"atenolol",1
"beclometasone",1
"bromhexine",1
"buprenorphine",1
"camostat",1
"capsaicin",1
"carbidopa",1
"catechin",1
"cesium",1
"chlorhexidine",1
"chloroxylenol",1
"chromium",1
"cladribine",1
"cobicistat",1
"cupric chloride",1
"cuprous chloride",1
"dantrolene",1
"darunavir",1
"dexmedetomidine",1
"diphenoxylate",1
"eriodictyol",1
"erythromycin",1
"etoposide",1
"ferric chloride",1
"glutathione",1
"glycine",1
"hydroxyzine",1
"ibrutinib",1
"imetelstat",1
"indole",1
"ketamine",1
"lidocaine",1
"lisinopril",1
"lofepramine",1
"loratadine",1
"lorazepam",1
"losartan",1
"luteolin",1
"mercurochrome",1
"methadone",1
"mmda",1
"moxifloxacin",1
"nafamostat",1
"naltrexone",1
"nicotinamide",1
"olanzapine",1
"pentoxifylline",1
"pg-9",1
"phenobarbital",1
"ramipril",1
"rubidium",1
"ruxolitinib",1
"salbutamol",1
"saquinavir",1
"selinexor",1
"sitagliptin",1
"tempol",1
"tetrandrine",1
"thiamine",1
"titanium dioxide",1
"tretinoin",1
"triethylene glycol",1
"tryptophan",1
"vardenafil",1
"vemurafenib",1
"vincristine",1
"vs-5584",1
"warfarin",1
