"Drug","11-17-2022"
"fentanyl",1463
"ivermectin",753
"hydroxychloroquine",458
"naltrexone",221
"remdesivir",102
"midazolam",31
"quercetin",22
"acetaminophen",21
"luteolin",14
"ibuprofen",11
"titanium dioxide",10
"artemisinin",9
"voriconazole",9
"ketamine",8
"ritonavir",8
"glutathione",7
"sildenafil",7
"amantadine",6
"bucillamine",6
"dexamethasone",6
"glyphosate",6
"naproxen",5
"prednisone",5
"vincristine",5
"azithromycin",4
"favipiravir",4
"chloroquine",3
"fluoxetine",3
"fluvoxamine",3
"imatinib",3
"ketotifen",3
"niacin",3
"nystatin",3
"penicillin",3
"prednisolone",3
"resveratrol",3
"thalidomide",3
"amlodipine",2
"arginine",2
"aviptadil",2
"benzodiazepine",2
"bpc-157",2
"clopidogrel",2
"cyclophosphamide",2
"fenofibrate",2
"ivabradine",2
"lercanidipine",2
"methotrexate",2
"montelukast",2
"naloxone",2
"piperine",2
"propofol",2
"quinine",2
"rivaroxaban",2
"spironolactone",2
"tenapanor",2
"valsartan",2
"actemra",1
"adenine",1
"aldosterone",1
"allopurinol",1
"amoxicillin",1
"apabetalone",1
"apixaban",1
"atenolol",1
"barnidipine",1
"biotin",1
"buprenorphine",1
"calcifediol",1
"cannabidiol",1
"chlorine dioxide",1
"chromium",1
"clonazepam",1
"colchicine",1
"cyclosporine",1
"dextromethorphan",1
"dihydrocodeine",1
"donepezil",1
"dopamine",1
"doxycycline",1
"fedratinib",1
"fludarabine",1
"flunarizine",1
"folic",1
"formaldehyde",1
"guanine",1
"haloperidol",1
"hesperidin",1
"indole",1
"l-lysine",1
"laropiprant",1
"leronlimab",1
"lopinavir",1
"lovastatin",1
"lurasidone",1
"meclizine",1
"megestrol",1
"megestrol acetate",1
"metformin",1
"nebivolol",1
"nicotinamide",1
"omaveloxolone",1
"oxycodone",1
"perindopril",1
"pitolisant",1
"pravastatin",1
"progesterone",1
"propranolol",1
"prostaglandin",1
"prostaglandin d2",1
"rivastigmine",1
"ruxolitinib",1
"s-23",1
"sertraline",1
"sphingosine",1
"squalene",1
"sulforaphane",1
"thiamine",1
"trazodone",1
"trehalose",1
"tromethamine",1
"uracil",1
"urea",1
"vanadium",1
"venetoclax",1
