"Drug","06-02-2022"
"ivermectin",1606
"fluvoxamine",128
"hydroxychloroquine",113
"fentanyl",51
"azithromycin",43
"maraviroc",40
"quercetin",19
"vincristine",18
"ibuprofen",15
"niacin",15
"famotidine",12
"dexamethasone",10
"chloroquine",8
"metformin",8
"buprenorphine",6
"naltrexone",6
"montelukast",5
"ritonavir",5
"fluoxetine",4
"methotrexate",4
"nicotinamide",4
"glutathione",3
"rivaroxaban",3
"acyclovir",2
"budesonide",2
"disulfiram",2
"leucine",2
"midazolam",2
"acetaminophen",1
"alanine",1
"amiodarone",1
"amlodipine",1
"amoxicillin",1
"apixaban",1
"atorvastatin",1
"atovaquone",1
"aviptadil",1
"bupropion",1
"cetirizine",1
"chlorambucil",1
"chlorpromazine",1
"cholecalciferol",1
"clozapine",1
"codeine",1
"colchicine",1
"diltiazem",1
"doxycycline",1
"formaldehyde",1
"gabapentin",1
"gentamicin",1
"glyphosate",1
"imatinib",1
"indomethacin",1
"inulin",1
"iohexol",1
"ketamine",1
"megestrol acetate",1
"meropenem",1
"mirtazapine",1
"naproxen",1
"nitrous oxide",1
"omeprazole",1
"prednisone",1
"prochlorperazine",1
"propofol",1
"raloxifene",1
"riboflavin",1
"s-23",1
"sertraline",1
"tamoxifen",1
"thalidomide",1
"thiamine",1
"warfarin",1
