"Drug","06-05-2022"
"ivermectin",751
"ritonavir",181
"fentanyl",88
"hydroxychloroquine",64
"fluvoxamine",36
"progesterone",28
"quercetin",21
"dopamine",18
"chloroquine",13
"midazolam",12
"ibuprofen",11
"prednisone",11
"niacin",9
"methotrexate",8
"dexamethasone",6
"ketamine",6
"codeine",4
"mefloquine",4
"terbinafine",4
"famotidine",3
"gabapentin",3
"glyphosate",3
"quinine",3
"thalidomide",3
"amphetamine",2
"arginine",2
"budesonide",2
"cetirizine",2
"inulin",2
"manganese",2
"maraviroc",2
"metformin",2
"methadone",2
"montelukast",2
"acetaminophen",1
"acetylcholine",1
"acyclovir",1
"amiodarone",1
"amitriptyline",1
"atovaquone",1
"azithromycin",1
"berberine",1
"biotin",1
"calcifediol",1
"cannabidiol",1
"chlorhexidine",1
"citalopram",1
"cysteine",1
"dipyridamole",1
"epigallocatechin",1
"fexofenadine",1
"fluoxetine",1
"fructose",1
"imatinib",1
"levofloxacin",1
"levothyroxine",1
"lopinavir",1
"methylphenidate",1
"methylprednisolone",1
"naltrexone",1
"norepinephrine",1
"omeprazole",1
"oxycodone",1
"pentoxifylline",1
"prednisolone",1
"pregabalin",1
"procyclidine",1
"promethazine",1
"sumatriptan",1
"suramin",1
"tryptophan",1
