"Drug","11-16-2020"
"remdesivir",764
"oxymetazoline",642
"hydroxychloroquine",541
"ivermectin",224
"fluvoxamine",69
"leronlimab",62
"azithromycin",56
"glyphosate",50
"baricitinib",49
"aviptadil",39
"squalene",39
"chloroquine",34
"dexamethasone",33
"ibuprofen",28
"quercetin",25
"quinine",19
"dopamine",18
"dipyridamole",16
"ribavirin",16
"thalidomide",16
"fentanyl",15
"calcifediol",14
"niacin",9
"talopram",9
"ketamine",8
"metformin",7
"penicillin",7
"tempol",7
"favipiravir",6
"s-23",6
"bromhexine",5
"cannabidiol",5
"codeine",5
"doxycycline",5
"methadone",5
"naloxone",5
"varespladib",5
"artesunate",4
"bradykinin",4
"chlorine dioxide",4
"daclatasvir",4
"formaldehyde",4
"glutathione",4
"hydrocortisone",4
"maraviroc",4
"nicotinamide",4
"prednisone",4
"relugolix",4
"sofosbuvir",4
"vanadium",4
"vincristine",4
"actemra",3
"budesonide",3
"docetaxel",3
"famotidine",3
"phosphorus",3
"potassium",3
"pyronaridine",3
"tryptophan",3
"adenine",2
"alvelestat",2
"ambroxol",2
"artemisinin",2
"astaxanthin",2
"berberine",2
"cabotegravir",2
"camostat",2
"ceftriaxone",2
"colchicine",2
"forskolin",2
"guaifenesin",2
"guanine",2
"indomethacin",2
"itraconazole",2
"luteolin",2
"lycopene",2
"malathion",2
"malic",2
"mefloquine",2
"methylprednisolone",2
"mometasone",2
"naproxen",2
"nitrite",2
"oseltamivir",2
"rapamycin",2
"sitagliptin",2
"thiamine",2
"tofacitinib",2
"acetazolamide",1
"aldosterone",1
"alisporivir",1
"almitrine",1
"amiodarone",1
"amlodipine",1
"amoxicillin",1
"amphetamine",1
"amyl nitrite",1
"apabetalone",1
"biotin",1
"bupropion",1
"calcium citrate",1
"cannabinol",1
"cepharanthine",1
"cesium",1
"cetirizine",1
"chromium",1
"ciclesonide",1
"cpad",1
"dabigatran",1
"dantrolene",1
"daunorubicin",1
"duvelisib",1
"escitalopram",1
"estradiol",1
"fisetin",1
"fluconazole",1
"fructose",1
"gabapentin",1
"galantamine",1
"gentamicin",1
"gliclazide",1
"hydroquinone",1
"ipratropium",1
"isatin",1
"levamisole",1
"levetiracetam",1
"lonafarnib",1
"losartan",1
"magnesium citrate",1
"minocycline",1
"minoxidil",1
"misoprostol",1
"mmda",1
"nelfinavir",1
"neodymium",1
"niclosamide",1
"nitazoxanide",1
"nitroglycerin",1
"phenol",1
"posaconazole",1
"promethazine",1
"propofol",1
"raloxifene",1
"ranitidine",1
"rhein",1
"sacubitril",1
"salbutamol",1
"sodium fluoride",1
"squalane",1
"tetracycline",1
"thimerosal",1
"thiopental",1
"toluene",1
"umifenovir",1
"uracil",1
"valine",1
"vardenafil",1
"warfarin",1
"zaltoprofen",1
