"Drug","07-16-2022"
"ivermectin",269
"fentanyl",99
"hydroxychloroquine",57
"naltrexone",49
"donepezil",32
"fluvoxamine",30
"quercetin",30
"glyphosate",28
"methadone",21
"ibuprofen",19
"colchicine",17
"nicotinamide",17
"glutathione",12
"midazolam",11
"niacin",9
"dexamethasone",7
"ritonavir",7
"azithromycin",6
"famotidine",5
"metformin",5
"prednisone",5
"s-23",4
"acetaminophen",3
"acetylcholine",3
"amitriptyline",3
"dopamine",3
"guanine",3
"imatinib",3
"methotrexate",3
"mirtazapine",3
"resveratrol",3
"thalidomide",3
"tryptophan",3
"amoxicillin",2
"aspartame",2
"buprenorphine",2
"chloroquine",2
"cysteine",2
"ketamine",2
"olanzapine",2
"tramadol",2
"alanine",1
"amphetamine",1
"aviptadil",1
"berberine",1
"beta-alanine",1
"biotin",1
"cetirizine",1
"ciprofloxacin",1
"clonazepam",1
"clozapine",1
"dexmedetomidine",1
"diazepam",1
"diminazene",1
"diphenhydramine",1
"disulfiram",1
"ephedrine",1
"epigallocatechin",1
"epinephrine",1
"fisetin",1
"fluoxetine",1
"furosemide",1
"hydrocortisone",1
"kava",1
"l-lysine",1
"lidocaine",1
"loratadine",1
"lutein",1
"maraviroc",1
"megestrol acetate",1
"meropenem",1
"methylprednisolone",1
"naproxen",1
"nitazoxanide",1
"norepinephrine",1
"oxycodone",1
"oxymetazoline",1
"pravastatin",1
"progesterone",1
"propofol",1
"quetiapine",1
"riboflavin",1
"rivaroxaban",1
"sumatriptan",1
"suramin",1
"thiamine",1
"thymol",1
"tigecycline",1
"uracil",1
"warfarin",1
