"Drug","03-08-2021"
"ivermectin",2997
"fluvoxamine",754
"hydroxychloroquine",292
"leronlimab",149
"remdesivir",104
"fentanyl",68
"bromhexine",55
"colchicine",42
"ibuprofen",39
"azithromycin",37
"quercetin",31
"thalidomide",29
"chloroquine",25
"penicillin",25
"baricitinib",19
"dopamine",16
"fluoxetine",15
"cannabidiol",10
"calcifediol",9
"doxycycline",9
"niclosamide",8
"s-23",8
"ambroxol",6
"camostat",6
"donepezil",6
"glutathione",6
"sarilumab",6
"boron",5
"lopinavir",5
"prednisone",5
"pregabalin",5
"berberine",4
"cyproheptadine",4
"glyphosate",4
"metformin",4
"methadone",4
"niacin",4
"nitazoxanide",4
"tacrolimus",4
"amoxicillin",3
"buprenorphine",3
"cobicistat",3
"dutasteride",3
"favipiravir",3
"imipramine",3
"naproxen",3
"plitidepsin",3
"quinine",3
"spironolactone",3
"suramin",3
"talopram",3
"acetaminophen",2
"adenosine",2
"aldosterone",2
"apixaban",2
"cenicriviroc",2
"gabapentin",2
"hydrocortisone",2
"lidocaine",2
"methylprednisolone",2
"mmda",2
"naltrexone",2
"niobium",2
"oleandrin",2
"proline",2
"riboflavin",2
"ritonavir",2
"siltuximab",2
"tenofovir",2
"amitriptyline",1
"angiotensin 1-7",1
"anidulafungin",1
"artesunate",1
"astaxanthin",1
"azelastine",1
"bivalirudin",1
"bucillamine",1
"capsaicin",1
"celecoxib",1
"chromium",1
"citalopram",1
"creatine",1
"curcumin",1
"cyanamide",1
"cysteine",1
"dalfampridine",1
"dextromethorphan",1
"diazepam",1
"dicoumarol",1
"enoximone",1
"enzalutamide",1
"estradiol",1
"famotidine",1
"fluconazole",1
"forskolin",1
"fructose",1
"glimepiride",1
"guaifenesin",1
"heliotrine",1
"hyaluronic",1
"ifenprodil",1
"kava",1
"ketamine",1
"levothyroxine",1
"lisinopril",1
"loratadine",1
"losartan",1
"magnesium citrate",1
"malic",1
"manganese",1
"mifepristone",1
"mirtazapine",1
"montelukast",1
"omeprazole",1
"oxycodone",1
"paroxetine",1
"phenol",1
"phenylephrine",1
"prednisolone",1
"pyronaridine",1
"rhein",1
"risdiplam",1
"sertraline",1
"sirolimus",1
"sodium chlorite",1
"sugammadex",1
"tamoxifen",1
"tantalum",1
"telmisartan",1
"terbutaline",1
"teriflunomide",1
"tofacitinib",1
"trazodone",1
"vadadustat",1
"venlafaxine",1
