"Drug","06-11-2022"
"ivermectin",1017
"fentanyl",41
"hydroxychloroquine",39
"ibuprofen",23
"quercetin",17
"midazolam",15
"fluvoxamine",10
"ketamine",9
"niclosamide",8
"nitazoxanide",8
"prednisone",8
"niacin",7
"chloroquine",6
"ritonavir",6
"thalidomide",6
"dopamine",5
"famotidine",5
"nicotinamide",4
"acetaminophen",3
"diazepam",3
"doxycycline",3
"fluconazole",3
"warfarin",3
"amlodipine",2
"apixaban",2
"aprepitant",2
"citalopram",2
"clindamycin",2
"daptomycin",2
"dexamethasone",2
"gabapentin",2
"leucine",2
"potassium chloride",2
"rivaroxaban",2
"terbinafine",2
"tryptophan",2
"adenosine",1
"aldosterone",1
"amoxicillin",1
"aspartame",1
"atorvastatin",1
"aviptadil",1
"azithromycin",1
"baclofen",1
"budesonide",1
"bufotenine",1
"cetirizine",1
"clonidine",1
"codeine",1
"colchicine",1
"cyproheptadine",1
"cysteine",1
"daunorubicin",1
"dihydrocodeine",1
"duloxetine",1
"dutasteride",1
"fenofibrate",1
"fexofenadine",1
"finasteride",1
"formaldehyde",1
"guanfacine",1
"imatinib",1
"indole",1
"l-lysine",1
"leflunomide",1
"meperidine",1
"methadone",1
"methotrexate",1
"naltrexone",1
"naproxen",1
"nitrous oxide",1
"phenylalanine",1
"prednisolone",1
"progesterone",1
"proline",1
"promethazine",1
"propranolol",1
"quinine",1
"rh-1",1
"s-23",1
"sertraline",1
"tacrolimus",1
"tromethamine",1
