"Drug","07-17-2022"
"ivermectin",289
"fentanyl",189
"fluvoxamine",25
"quercetin",20
"colchicine",19
"ibuprofen",14
"azithromycin",10
"dexamethasone",10
"chloroquine",9
"hydroxychloroquine",9
"nicotinamide",9
"prednisone",9
"vincristine",9
"midazolam",8
"thiamine",8
"vortioxetine",8
"ketamine",7
"codeine",6
"imatinib",6
"naltrexone",6
"cholecalciferol",5
"titanium dioxide",5
"acetaminophen",4
"adenosine",4
"artesunate",4
"budesonide",4
"epigallocatechin",4
"famotidine",4
"glutathione",4
"methadone",4
"riboflavin",4
"ritonavir",4
"acetylcholine",3
"buprenorphine",3
"cannabidiol",3
"dopamine",3
"formaldehyde",3
"lidocaine",3
"lopinavir",3
"quinine",3
"thalidomide",3
"amoxicillin",2
"baricitinib",2
"carbamazepine",2
"cetylpyridinium",2
"cysteine",2
"hydrocodone",2
"methotrexate",2
"naloxone",2
"naproxen",2
"niacin",2
"propofol",2
"sirolimus",2
"talopram",2
"berberine",1
"biotin",1
"boron",1
"carmofur",1
"creatinine",1
"cyclobenzaprine",1
"dimethyl sulfoxide",1
"doxycycline",1
"escitalopram",1
"fenofibrate",1
"fexofenadine",1
"gabapentin",1
"glycine",1
"glyphosate",1
"guaifenesin",1
"hydrocortisone",1
"l-lysine",1
"maraviroc",1
"metformin",1
"norepinephrine",1
"resveratrol",1
"rifaximin",1
"ruxolitinib",1
"sumatriptan",1
"suramin",1
"tadalafil",1
"theophylline",1
"toluene",1
"tromethamine",1
"tryptophan",1
"varespladib",1
"vilazodone",1
