"Drug","04-01-2021"
"ivermectin",3448
"remdesivir",455
"hydroxychloroquine",374
"fentanyl",180
"leronlimab",137
"s-23",71
"lopinavir",66
"ritonavir",66
"niacin",45
"chloroquine",41
"ibuprofen",31
"camostat",29
"quercetin",28
"azithromycin",26
"famotidine",25
"dexamethasone",23
"naloxone",20
"fluvoxamine",19
"budesonide",13
"calcifediol",13
"acetaminophen",10
"penicillin",10
"aldosterone",9
"bromhexine",9
"doxycycline",9
"prednisone",9
"amantadine",8
"progesterone",8
"quinine",8
"nicotinamide",6
"thalidomide",6
"berberine",5
"colchicine",5
"curcumin",5
"favipiravir",5
"ifenprodil",5
"levodopa",5
"molybdenum",5
"potassium",5
"astaxanthin",4
"baricitinib",4
"cetirizine",4
"codeine",4
"creatine",4
"cysteine",4
"formaldehyde",4
"glutathione",4
"ketamine",4
"loratadine",4
"montelukast",4
"sarilumab",4
"topotecan",4
"aviptadil",3
"cannabidiol",3
"clofazimine",3
"dopamine",3
"fostamatinib",3
"methadone",3
"methotrexate",3
"misoprostol",3
"mmda",3
"potassium chloride",3
"propofol",3
"valsartan",3
"abiraterone",2
"aniline",2
"arginine",2
"bucillamine",2
"chlorine dioxide",2
"clozapine",2
"diazepam",2
"diclofenac",2
"enzalutamide",2
"fructose",2
"glucoraphanin",2
"glyphosate",2
"hydrocortisone",2
"lisinopril",2
"metformin",2
"metronidazole",2
"nitazoxanide",2
"nitrous oxide",2
"nitrous-oxide",2
"oxymetazoline",2
"pyronaridine",2
"quinacrine",2
"ranitidine",2
"sildenafil",2
"telaprevir",2
"thiamine",2
"tilorone",2
"acalabrutinib",1
"actemra",1
"ambroxol",1
"angiotensin 1-7",1
"angiotensin ii",1
"antipain",1
"apabetalone",1
"artemisinin",1
"atropine",1
"azathioprine",1
"buprenorphine",1
"capsaicin",1
"captopril",1
"ceftriaxone",1
"chlorhexidine",1
"chromium",1
"citicoline",1
"citrulline",1
"clarithromycin",1
"crocin",1
"cyproheptadine",1
"dantrolene",1
"diethylstilbestrol",1
"donepezil",1
"dutasteride",1
"ehna",1
"forskolin",1
"grazoprevir",1
"hyaluronic",1
"hydroquinone",1
"inosine",1
"inositol",1
"losartan",1
"luteolin",1
"mannose",1
"mefloquine",1
"methionine",1
"methylprednisolone",1
"minoxidil",1
"naltrexone",1
"niclosamide",1
"nystatin",1
"ornithine",1
"piperine",1
"prednisolone",1
"primaquine",1
"proline",1
"propiolactone",1
"pyrantel",1
"quetiapine",1
"rapamycin",1
"ribavirin",1
"riboflavin",1
"ronnel",1
"rutin",1
"ruxolitinib",1
"selinexor",1
"semaglutide",1
"spironolactone",1
"st-101",1
"streptomycin",1
"tacrolimus",1
"tamoxifen",1
"thimerosal",1
"ticagrelor",1
"trenbolone",1
"triamcinolone",1
"tyrosine",1
"valine",1
"vincristine",1
"voclosporin",1
"warfarin",1
"zingerone",1
