"Drug","07-10-2021"
"ivermectin",3002
"hydroxychloroquine",207
"azithromycin",158
"doxycycline",156
"remdesivir",90
"quercetin",36
"chloroquine",33
"bromhexine",27
"favipiravir",27
"oseltamivir",22
"thalidomide",21
"niacin",17
"methotrexate",16
"midazolam",16
"nitazoxanide",16
"fentanyl",15
"dexamethasone",14
"etoposide",13
"ibuprofen",12
"prednisone",12
"quinine",11
"budesonide",10
"colchicine",10
"baricitinib",9
"plitidepsin",9
"glutathione",8
"varenicline",8
"emtricitabine",7
"fluvoxamine",7
"ribavirin",7
"rosuvastatin",7
"tenofovir",7
"amphotericin b",6
"leronlimab",5
"montelukast",5
"camostat",4
"chlorine dioxide",4
"cysteine",4
"formaldehyde",4
"fostamatinib",4
"lisinopril",4
"taurine",4
"vincristine",4
"acetaminophen",3
"ambroxol",3
"berberine",3
"bucillamine",3
"cannabidiol",3
"curcumin",3
"levodopa",3
"lopinavir",3
"maraviroc",3
"minocycline",3
"nafamostat",3
"phosphorus",3
"pyronaridine",3
"ritonavir",3
"s-23",3
"sarilumab",3
"talopram",3
"actemra",2
"activated charcoal",2
"ag-99",2
"artesunate",2
"chlorhexidine",2
"cyproheptadine",2
"dobutamine",2
"fexofenadine",2
"penicillin",2
"phenylephrine",2
"potassium",2
"promethazine",2
"salbutamol",2
"suramin",2
"tempol",2
"acetylcysteine",1
"acyclovir",1
"aldosterone",1
"amphetamine",1
"ampicillin",1
"apixaban",1
"astaxanthin",1
"aviptadil",1
"benzocaine",1
"buprenorphine",1
"calcifediol",1
"capsaicin",1
"ceftriaxone",1
"ceramide",1
"cholecalciferol",1
"clonazepam",1
"codeine",1
"creatinine",1
"cyclosporine",1
"dapagliflozin",1
"daunorubicin",1
"diazepam",1
"domperidone",1
"dopamine",1
"dutasteride",1
"empagliflozin",1
"enzalutamide",1
"famotidine",1
"glycine",1
"inosine",1
"inosine pranobex",1
"ketanserin",1
"lidocaine",1
"loratadine",1
"losartan",1
"loxapine",1
"luteolin",1
"mannose",1
"megestrol",1
"megestrol acetate",1
"mesalazine",1
"methadone",1
"metoprolol",1
"naloxone",1
"naltrexone",1
"nandrolone",1
"naproxen",1
"neostigmine",1
"niclosamide",1
"nicotinamide",1
"olanzapine",1
"potassium chloride",1
"pp-30",1
"proline",1
"rhein",1
"riboflavin",1
"rivaroxaban",1
"ronnel",1
"rutin",1
"selegiline",1
"sertraline",1
"spironolactone",1
"tadalafil",1
"thimerosal",1
"tromethamine",1
"vancomycin",1
"warfarin",1
