"Drug","11-12-2021"
"ivermectin",1496
"remdesivir",258
"quercetin",133
"tromethamine",88
"fluvoxamine",76
"hydroxychloroquine",62
"dexamethasone",60
"ibuprofen",35
"ritonavir",33
"methotrexate",30
"potassium",24
"vincristine",18
"fentanyl",14
"penicillin",14
"talopram",12
"azithromycin",10
"doxycycline",10
"artemisinin",8
"midazolam",8
"niacin",8
"quinine",8
"thalidomide",8
"ambroxol",7
"artesunate",7
"pyronaridine",7
"mmda",6
"thiamine",5
"uridine",5
"acetaminophen",4
"arginine",4
"glutathione",4
"ketamine",4
"prednisone",4
"s-23",4
"aviptadil",3
"bromhexine",3
"budesonide",3
"curcumin",3
"estradiol",3
"formaldehyde",3
"fructose",3
"isoquercetin",3
"miltefosine",3
"prednisolone",3
"ribose",3
"spironolactone",3
"tenofovir",3
"astaxanthin",2
"baricitinib",2
"camostat",2
"cannabidiol",2
"cetylpyridinium",2
"dopamine",2
"dutasteride",2
"favipiravir",2
"fingolimod",2
"folic",2
"gabapentin",2
"ivabradine",2
"leronlimab",2
"megestrol",2
"megestrol acetate",2
"naloxone",2
"proline",2
"rivaroxaban",2
"suramin",2
"tetracycline",2
"alfacalcidol",1
"aniline",1
"atorvastatin",1
"beta carotene",1
"boron",1
"bucillamine",1
"cefepime",1
"chloroquine",1
"cholecalciferol",1
"cisapride",1
"creatinine",1
"dolutegravir",1
"ebselen",1
"efavirenz",1
"etomidate",1
"etoposide",1
"guanine",1
"histidine",1
"hydrocortisone",1
"hypochlorous",1
"ketorolac",1
"levodopa",1
"lisinopril",1
"lopinavir",1
"lorazepam",1
"melarsoprol",1
"methadone",1
"naltrexone",1
"potassium chloride",1
"progesterone",1
"propiolactone",1
"ramipril",1
"riboflavin",1
"sodium borate",1
"sodium fluoride",1
"sumatriptan",1
"tempol",1
"thimerosal",1
"thiopental",1
"varenicline",1
