"Drug","03-06-2022"
"ivermectin",1330
"remdesivir",102
"fentanyl",38
"hydroxychloroquine",38
"niacin",24
"quercetin",21
"baricitinib",16
"rivaroxaban",11
"apixaban",10
"fluvoxamine",9
"vincristine",9
"leronlimab",7
"ritonavir",7
"azithromycin",6
"berberine",5
"nitazoxanide",5
"prednisone",5
"talopram",5
"biotin",4
"chloroquine",4
"taurine",4
"colchicine",3
"dexamethasone",3
"doxycycline",3
"glyphosate",3
"ibuprofen",3
"obatoclax",3
"potassium",3
"prostaglandin",3
"thiamine",3
"arginine",2
"artesunate",2
"atorvastatin",2
"bpc-157",2
"ceftriaxone",2
"cetirizine",2
"curcumin",2
"favipiravir",2
"imiquimod",2
"iodide",2
"loratadine",2
"potassium iodide",2
"prostaglandin d2",2
"pyronaridine",2
"quinine",2
"riboflavin",2
"acetaminophen",1
"adenine",1
"alanine",1
"amphetamine",1
"artemisinin",1
"benzodiazepine",1
"bromhexine",1
"calcifediol",1
"camphor",1
"cannabidiol",1
"cholecalciferol",1
"clofoctol",1
"clozapine",1
"creatinine",1
"crocin",1
"cysteine",1
"docetaxel",1
"dopamine",1
"emtricitabine",1
"fexofenadine",1
"folic",1
"formaldehyde",1
"fructose",1
"gabapentin",1
"galactose",1
"glutathione",1
"glycine",1
"guaifenesin",1
"hesperidin",1
"hydroquinone",1
"hydroxycholesterol",1
"hydroxyzine",1
"kava",1
"ketamine",1
"lactulose",1
"lopinavir",1
"megestrol",1
"megestrol acetate",1
"metformin",1
"methotrexate",1
"metoprolol",1
"midazolam",1
"mifepristone",1
"mmda",1
"naltrexone",1
"nicotinamide",1
"oleandrin",1
"paclitaxel",1
"penicillin",1
"prazosin",1
"prednisolone",1
"pregabalin",1
"proline",1
"prostaglandin g2",1
"pyrithione",1
"quinacrine",1
"ramelteon",1
"rutin",1
"s-23",1
"tempol",1
"tenofovir",1
"thalidomide",1
"tilorone",1
"titanium dioxide",1
"vanadium",1
"warfarin",1
