"Drug","12-31-2021"
"ivermectin",3995
"remdesivir",1111
"hydroxychloroquine",970
"fentanyl",549
"azithromycin",184
"fluvoxamine",161
"quercetin",115
"ritonavir",81
"dexamethasone",78
"ibuprofen",51
"quinine",51
"niacin",26
"budesonide",24
"mmda",24
"penicillin",23
"prednisone",22
"midazolam",20
"chloroquine",18
"curcumin",15
"trehalose",15
"dopamine",11
"glutathione",11
"methadone",11
"artemisinin",10
"empagliflozin",10
"acetaminophen",9
"camostat",8
"cetylpyridinium",8
"codeine",8
"colchicine",8
"leronlimab",8
"thalidomide",8
"baricitinib",7
"bucillamine",7
"doxycycline",7
"potassium",7
"pseudoephedrine",7
"tramadol",7
"rivaroxaban",6
"s-23",6
"chlorine dioxide",5
"glyphosate",5
"pimavanserin",5
"tempol",5
"clopidogrel",4
"folic",4
"naproxen",4
"vincristine",4
"amoxicillin",3
"berberine",3
"cysteine",3
"diazepam",3
"diphenhydramine",3
"famotidine",3
"fenofibrate",3
"fluoxetine",3
"ketamine",3
"methotrexate",3
"niclosamide",3
"oxycodone",3
"pantoprazole",3
"prasugrel",3
"talopram",3
"warfarin",3
"ambroxol",2
"astaxanthin",2
"biotin",2
"bupropion",2
"cannabidiol",2
"ciclesonide",2
"citalopram",2
"favipiravir",2
"gabapentin",2
"guanine",2
"hydroxyzine",2
"imodium",2
"lopinavir",2
"metformin",2
"methylprednisolone",2
"methylprednisone",2
"naltrexone",2
"oleandrin",2
"sarilumab",2
"thiamine",2
"thimerosal",2
"acetylcysteine",1
"allicin",1
"amiodarone",1
"amphotericin b",1
"antipain",1
"atorvastatin",1
"atovaquone",1
"aviptadil",1
"benfotiamine",1
"benzonatate",1
"beta carotene",1
"bromhexine",1
"buprenorphine",1
"capsaicin",1
"cefepime",1
"cetirizine",1
"chloramphenicol",1
"chlorpheniramine",1
"clavulanic",1
"clemastine",1
"clozapine",1
"creatinine",1
"cyclosporine",1
"cyproheptadine",1
"dantrolene",1
"dextroamphetamine",1
"dextromethorphan",1
"diclofenac",1
"doxepin",1
"emricasan",1
"ergometrine",1
"etodolac",1
"etoricoxib",1
"fenbendazole",1
"finasteride",1
"fluticasone",1
"foscarnet",1
"fructose",1
"glycine",1
"guaifenesin",1
"hydrocortisone",1
"hypochlorous",1
"ipratropium",1
"ketotifen",1
"l-glutamine",1
"l-lysine",1
"labetalol",1
"lactulose",1
"lisdexamfetamine",1
"mannose",1
"meclizine",1
"mercurochrome",1
"minocycline",1
"naloxone",1
"naphazoline",1
"nifedipine",1
"nitazoxanide",1
"omeprazole",1
"pioglitazone",1
"prednisolone",1
"quetiapine",1
"rabeprazole",1
"ropivacaine",1
"rupatadine",1
"salbutamol",1
"scopolamine",1
"simvastatin",1
"sumatriptan",1
"tacrolimus",1
"thapsigargin",1
"theanine",1
"urea",1
"urethane",1
"venlafaxine",1
"xylazine",1
