"Drug","09-03-2020"
"hydroxychloroquine",1643
"dexamethasone",1141
"hydrocortisone",1074
"bradykinin",647
"remdesivir",524
"methylprednisolone",249
"prednisone",224
"ibuprofen",218
"azithromycin",194
"ivermectin",159
"chloroquine",108
"mifepristone",63
"quercetin",61
"thalidomide",48
"fentanyl",47
"calcifediol",44
"aviptadil",34
"doxycycline",34
"favipiravir",25
"budesonide",21
"naloxone",20
"clozapine",18
"penicillin",18
"quinine",17
"colchicine",14
"famotidine",14
"dopamine",10
"methadone",9
"galidesivir",8
"icatibant",8
"masitinib",8
"mavacamten",8
"metformin",8
"vincristine",8
"acetylcysteine",7
"buprenorphine",7
"chlorine dioxide",7
"formaldehyde",7
"lopinavir",7
"oleandrin",7
"ritonavir",7
"bucillamine",6
"celecoxib",6
"codeine",6
"squalene",6
"aprepitant",5
"baricitinib",5
"daclatasvir",5
"glutathione",5
"ketamine",5
"phencyclidine",5
"prednisolone",5
"s-23",5
"sofosbuvir",5
"umifenovir",5
"acetaminophen",4
"aldosterone",4
"astaxanthin",4
"baloxavir marboxil",4
"bromhexine",4
"omeprazole",4
"abivertinib",3
"berberine",3
"brexanolone",3
"clarithromycin",3
"cyproheptadine",3
"deflazacort",3
"glyphosate",3
"ifenprodil",3
"l-lysine",3
"trenbolone",3
"angiotensin 1-7",2
"angiotensin ii",2
"camphor",2
"cannabidiol",2
"ciclesonide",2
"danazol",2
"ebselen",2
"epinephrine",2
"fostamatinib",2
"gadolinium",2
"ibudilast",2
"isoquercetin",2
"merimepodib",2
"methotrexate",2
"methylprednisone",2
"papaverine",2
"phenol",2
"potassium",2
"pyronaridine",2
"reparixin",2
"rifampicin",2
"ropivacaine",2
"ruxolitinib",2
"sertraline",2
"stanozolol",2
"talopram",2
"thiamine",2
"adenosine",1
"alectinib",1
"amphotericin b",1
"antimony",1
"antipain",1
"arginine",1
"artemisinin",1
"bedaquiline",1
"biotin",1
"boceprevir",1
"boron",1
"brequinar",1
"calcitriol",1
"camostat",1
"cangrelor",1
"capsaicin",1
"carvedilol",1
"cetirizine",1
"crocin",1
"curcumin",1
"dapsone",1
"dextromethorphan",1
"diazepam",1
"diclofenac",1
"diethylstilbestrol",1
"esomeprazole",1
"estradiol",1
"fluconazole",1
"flucytosine",1
"fructose",1
"furosemide",1
"gliclazide",1
"hydrocodone",1
"hydroquinone",1
"hydroxyzine",1
"hymecromone",1
"ibrutinib",1
"icosapent",1
"icosapent ethyl",1
"indomethacin",1
"iodide",1
"ivabradine",1
"lercanidipine",1
"magnesium chloride",1
"manganese",1
"manidipine",1
"megestrol",1
"megestrol acetate",1
"methylamine",1
"methylcobalamin",1
"methylphenidate",1
"midazolam",1
"misoprostol",1
"mometasone",1
"montelukast",1
"moxifloxacin",1
"nafamostat",1
"oseltamivir",1
"oxymetazoline",1
"paclitaxel",1
"paroxetine",1
"plitidepsin",1
"propofol",1
"ramatroban",1
"remimazolam",1
"rivaroxaban",1
"scopolamine",1
"sildenafil",1
"tafenoquine",1
"telmisartan",1
"thimerosal",1
"thymol",1
"titanium dioxide",1
"urea",1
"vancomycin",1
"warfarin",1
"zolpidem",1
