"Drug","01-13-2023"
"ivermectin",844
"fluvoxamine",133
"hydroxychloroquine",111
"fentanyl",98
"midazolam",54
"metformin",34
"quercetin",30
"guanfacine",26
"thalidomide",22
"acetylcholine",14
"bucillamine",12
"ibuprofen",11
"dexamethasone",9
"chloroquine",8
"prednisone",8
"azithromycin",7
"quinine",6
"baricitinib",5
"ketamine",5
"niacin",5
"acetaminophen",4
"astaxanthin",4
"ritonavir",4
"vincristine",4
"arginine",3
"bradykinin",3
"chlorine dioxide",3
"haloperidol",3
"kinetin",3
"metoprolol",3
"naltrexone",3
"activated charcoal",2
"aliskiren",2
"cannabidiol",2
"epinephrine",2
"famotidine",2
"fructose",2
"maraviroc",2
"methadone",2
"naloxone",2
"prednisolone",2
"proline",2
"suramin",2
"allicin",1
"amlodipine",1
"amoxicillin",1
"aviptadil",1
"brefeldin a",1
"budesonide",1
"buprenorphine",1
"capsaicin",1
"cetirizine",1
"cetylpyridinium",1
"clindamycin",1
"clonazepam",1
"codeine",1
"colchicine",1
"curcumin",1
"dextroamphetamine",1
"dopamine",1
"finasteride",1
"fluconazole",1
"formaldehyde",1
"gadolinium",1
"glutathione",1
"glycine",1
"guaifenesin",1
"guanosine",1
"histidine",1
"hydrocodone",1
"inosine",1
"ivabradine",1
"levothyroxine",1
"lutein",1
"molybdenum",1
"naproxen",1
"nebivolol",1
"nitrous oxide",1
"omeprazole",1
"pholcodine",1
"piracetam",1
"ruxolitinib",1
"s-23",1
"sildenafil",1
"sodium hydroxide",1
"spermidine",1
"sulforaphane",1
"talopram",1
"terbinafine",1
"thiamine",1
"tryptophan",1
"ubiquinol",1
"warfarin",1
