"Drug","03-17-2022"
"ivermectin",732
"hydroxychloroquine",175
"remdesivir",81
"ritonavir",68
"fentanyl",65
"losartan",28
"ibuprofen",21
"sulfasalazine",14
"quercetin",12
"methadone",11
"talopram",11
"dexamethasone",10
"methotrexate",10
"fluvoxamine",8
"dopamine",7
"midazolam",7
"curcumin",6
"vincristine",6
"aviptadil",5
"bradykinin",5
"codeine",5
"doxycycline",5
"mannose",5
"azithromycin",4
"bucillamine",4
"colchicine",4
"famotidine",4
"favipiravir",4
"metformin",4
"potassium",4
"tramadol",4
"baricitinib",3
"calcifediol",3
"epinephrine",3
"glutathione",3
"lopinavir",3
"niacin",3
"penicillin",3
"prednisone",3
"tempol",3
"acetaminophen",2
"amitriptyline",2
"arginine",2
"budesonide",2
"cannabidiol",2
"estradiol",2
"estradiol valerate",2
"estradiol-valerate",2
"ketamine",2
"lidocaine",2
"mirin",2
"montelukast",2
"nicotinamide",2
"oxycodone",2
"quinine",2
"thalidomide",2
"vanadium",2
"1,2,4-triazole",1
"abiraterone",1
"activated charcoal",1
"aldosterone",1
"amiodarone",1
"amoxicillin",1
"angiotensin ii",1
"aniline",1
"atropine",1
"benzodiazepine",1
"benzydamine",1
"biotin",1
"bpc-157",1
"buprenorphine",1
"butylene glycol",1
"ceftriaxone",1
"cepharanthine",1
"cetirizine",1
"cetylpyridinium",1
"chlorine dioxide",1
"chloroquine",1
"creatinine",1
"cysteine",1
"dapivirine",1
"dasatinib",1
"dextromethorphan",1
"diclofenac",1
"disulfiram",1
"doxylamine",1
"fenofibrate",1
"fisetin",1
"folic",1
"formaldehyde",1
"fructose",1
"hnha",1
"iodide",1
"ipratropium",1
"irbesartan",1
"itraconazole",1
"leronlimab",1
"manganese",1
"megestrol",1
"megestrol acetate",1
"midodrine",1
"mifepristone",1
"mmda",1
"naloxone",1
"navitoclax",1
"nitrite",1
"pentobarbital",1
"phenobarbital",1
"piperine",1
"potassium iodide",1
"pterostilbene",1
"ranitidine",1
"ribavirin",1
"ronnel",1
"sertraline",1
"simvastatin",1
"tacrolimus",1
"taurine",1
"thiamine",1
"topiramate",1
"up5",1
"upadacitinib",1
"urea",1
"vancomycin",1
"warfarin",1
"zopiclone",1
