"Drug","07-04-2021"
"ivermectin",2920
"hydroxychloroquine",151
"quercetin",88
"midazolam",80
"remdesivir",57
"dexamethasone",19
"ibuprofen",16
"niacin",16
"fluvoxamine",14
"tryptophan",12
"dopamine",10
"fentanyl",9
"glutathione",8
"levocetirizine",8
"metformin",8
"montelukast",8
"talopram",8
"thalidomide",8
"azithromycin",7
"favipiravir",7
"leronlimab",7
"calcifediol",6
"chloroquine",6
"moxidectin",6
"tempol",6
"amphotericin b",5
"doxycycline",5
"fructose",5
"mefloquine",5
"actemra",4
"budesonide",4
"epinephrine",4
"mmda",4
"nicotinamide",4
"tofacitinib",4
"acetaminophen",3
"bucillamine",3
"cannabidiol",3
"chlorine dioxide",3
"gabapentin",3
"potassium",3
"proline",3
"sarilumab",3
"suramin",3
"thiamine",3
"acetylcholine",2
"acyclovir",2
"amoxicillin",2
"creatine",2
"cysteine",2
"famotidine",2
"fingolimod",2
"glyphosate",2
"hydrocortisone",2
"kava",2
"nitrous oxide",2
"nitrous-oxide",2
"penicillin",2
"phosphorus",2
"quinine",2
"rh-1",2
"riboflavin",2
"s-23",2
"taurine",2
"acetylcysteine",1
"amantadine",1
"ambroxol",1
"anandamide",1
"angiotensin ii",1
"antipain",1
"artemisinin",1
"baricitinib",1
"benfotiamine",1
"berberine",1
"biotin",1
"bromhexine",1
"calcitriol",1
"ceramide",1
"citalopram",1
"cobamamide",1
"codeine",1
"colchicine",1
"curcumin",1
"cyclosporine",1
"daclatasvir",1
"dantrolene",1
"fenbendazole",1
"formaldehyde",1
"gadolinium",1
"glycine",1
"htmt",1
"hydroxocobalamin",1
"isoquercetin",1
"ketamine",1
"ketotifen",1
"levodopa",1
"losartan",1
"maraviroc",1
"megestrol",1
"megestrol acetate",1
"methadone",1
"methylcobalamin",1
"methylprednisolone",1
"methylprednisone",1
"metronidazole",1
"naproxen",1
"nelfinavir",1
"nifuroxazide",1
"nitazoxanide",1
"oleandrin",1
"omeprazole",1
"prednisone",1
"pregabalin",1
"putrescine",1
"ractopamine",1
"resveratrol",1
"ribose",1
"rivaroxaban",1
"ruxolitinib",1
"sargramostim",1
"sertraline",1
"sofosbuvir",1
"spironolactone",1
"squalane",1
"tetracycline",1
"urea",1
"vancomycin",1
"venetoclax",1
"venlafaxine",1
