"Drug","12-08-2022"
"ivermectin",670
"fentanyl",128
"hydroxychloroquine",81
"amoxicillin",45
"aviptadil",43
"quercetin",39
"apixaban",35
"ibuprofen",35
"glyphosate",25
"ritonavir",23
"aprepitant",20
"ivabradine",19
"ketamine",13
"prednisone",13
"chloroquine",12
"niacin",12
"vincristine",12
"midazolam",11
"dexamethasone",10
"micafungin",9
"acetaminophen",6
"fluvoxamine",6
"naltrexone",5
"doxycycline",4
"glutathione",4
"thalidomide",4
"codeine",3
"dasatinib",3
"dopamine",3
"famotidine",3
"l-lysine",3
"metformin",3
"methylprednisolone",3
"warfarin",3
"amantadine",2
"atorvastatin",2
"azithromycin",2
"benzodiazepine",2
"berberine",2
"biotin",2
"buprenorphine",2
"cysteine",2
"favipiravir",2
"formaldehyde",2
"imatinib",2
"naproxen",2
"nicotinamide",2
"proline",2
"quinine",2
"trehalose",2
"albendazole",1
"aldosterone",1
"ambroxol",1
"amphetamine",1
"apigenin",1
"artesunate",1
"azelastine",1
"baricitinib",1
"bisoprolol",1
"bradykinin",1
"bromhexine",1
"bucillamine",1
"budesonide",1
"buspirone",1
"cannabidiol",1
"cephalexin",1
"cetylpyridinium",1
"cilostazol",1
"cobicistat",1
"creatine",1
"cyproheptadine",1
"dapagliflozin",1
"dapsone",1
"diazepam",1
"diphenhydramine",1
"droxidopa",1
"duloxetine",1
"etodolac",1
"etoricoxib",1
"fenbendazole",1
"fexofenadine",1
"fluoxetine",1
"gabapentin",1
"hydrocodone",1
"hydroxyzine",1
"iodide",1
"ketotifen",1
"lorazepam",1
"magnesium sulfate",1
"manganese",1
"mefloquine",1
"methotrexate",1
"metoprolol",1
"minocycline",1
"modafinil",1
"niclosamide",1
"nitroglycerin",1
"nystatin",1
"ofloxacin",1
"oseltamivir",1
"phenylephrine",1
"potassium iodide",1
"pravastatin",1
"prednisolone",1
"rabeprazole",1
"rivaroxaban",1
"rosuvastatin",1
"sertraline",1
"talopram",1
"taurine",1
"thiamine",1
"vancomycin",1
