"Drug","11-09-2022"
"ivermectin",261
"hydroxychloroquine",122
"amoxicillin",59
"remdesivir",56
"fentanyl",46
"amylmetacresol",29
"creatinine",26
"famotidine",22
"midazolam",20
"thiamine",19
"verteporfin",17
"glyphosate",16
"chloroquine",15
"rivaroxaban",14
"2-deoxyglucose",13
"fenofibrate",11
"ibuprofen",10
"ketamine",10
"quercetin",10
"niacin",8
"naltrexone",7
"pyridostigmine",7
"dexamethasone",6
"ritonavir",6
"metformin",5
"apixaban",4
"aviptadil",4
"thalidomide",4
"alanine",3
"arginine",3
"chlorine dioxide",3
"clopidogrel",3
"fluconazole",3
"glutathione",3
"propranolol",3
"tromethamine",3
"voriconazole",3
"warfarin",3
"acetaminophen",2
"antimony",2
"azithromycin",2
"baricitinib",2
"cetirizine",2
"colchicine",2
"dopamine",2
"fluvoxamine",2
"glycine",2
"l-lysine",2
"levothyroxine",2
"maraviroc",2
"omeprazole",2
"penicillin",2
"prednisone",2
"telmisartan",2
"venlafaxine",2
"vincristine",2
"alvelestat",1
"amitriptyline",1
"amodiaquine",1
"aprepitant",1
"artemisinin",1
"artesunate",1
"atorvastatin",1
"azd-1656",1
"betahistine",1
"biotin",1
"candesartan",1
"cannabidiol",1
"ceramide",1
"chlorthalidone",1
"curcumin",1
"cysteine",1
"daunorubicin",1
"delapril",1
"domperidone",1
"ebpc",1
"favipiravir",1
"fexofenadine",1
"formaldehyde",1
"fructose",1
"hydrocortisone",1
"hydroquinone",1
"hypochlorous",1
"imatinib",1
"lansoprazole",1
"lidocaine",1
"loratadine",1
"magnesium citrate",1
"manganese",1
"methadone",1
"methotrexate",1
"methylcobalamin",1
"methylprednisolone",1
"metoprolol",1
"ml-9",1
"montelukast",1
"naloxone",1
"naproxen",1
"nebivolol",1
"nitazoxanide",1
"oleandrin",1
"ondansetron",1
"pentoxifylline",1
"potassium",1
"proline",1
"propofol",1
"pyronaridine",1
"rapamycin",1
"retinol",1
"selinexor",1
"spermidine",1
"squalene",1
"topiramate",1
"tramadol",1
"trehalose",1
"tryptophan",1
"vanadium",1
