"Drug","02-11-2022"
"ivermectin",1758
"fentanyl",181
"famotidine",72
"quercetin",45
"midazolam",27
"doxycycline",25
"maraviroc",25
"dexamethasone",24
"pravastatin",23
"azithromycin",20
"disulfiram",19
"budesonide",17
"hydroxychloroquine",17
"ibuprofen",16
"leronlimab",15
"ritonavir",12
"ciclesonide",11
"vincristine",11
"fluvoxamine",10
"s-23",10
"actemra",9
"cannabidiol",9
"chloroquine",8
"niacin",8
"prednisone",8
"cladribine",7
"spironolactone",7
"baclofen",6
"fingolimod",6
"hesperidin",6
"penicillin",6
"siponimod",6
"thalidomide",6
"artemisinin",5
"baricitinib",5
"fluoxetine",5
"methadone",5
"riboflavin",5
"talopram",5
"amantadine",4
"angiotensin ii",4
"bucillamine",4
"diphenhydramine",4
"glutathione",4
"trimetazidine",4
"vancomycin",4
"clonazepam",3
"codeine",3
"curcumin",3
"favipiravir",3
"formaldehyde",3
"glyphosate",3
"imatinib",3
"losartan",3
"methazolamide",3
"methotrexate",3
"mmda",3
"niclosamide",3
"propranolol",3
"ryanodine",3
"acetaminophen",2
"aldosterone",2
"avibactam",2
"brequinar",2
"ceftazidime",2
"cysteine",2
"dantrolene",2
"dopamine",2
"hyaluronic",2
"hydrocortisone",2
"ivabradine",2
"ketamine",2
"methylprednisolone",2
"metoprolol",2
"minoxidil",2
"sarilumab",2
"tramadol",2
"tryptophan",2
"warfarin",2
"acetylcholine",1
"acetylcysteine",1
"alogliptin",1
"amiodarone",1
"aniline",1
"antipain",1
"apabetalone",1
"apixaban",1
"artesunate",1
"azathioprine",1
"biotin",1
"boceprevir",1
"buprenorphine",1
"calcifediol",1
"chlorine dioxide",1
"clopidogrel",1
"cytidine",1
"elexacaftor",1
"enalapril",1
"fexofenadine",1
"folic",1
"gabapentin",1
"harpagoside",1
"hydralazine",1
"hydroxyzine",1
"imipramine",1
"imodium",1
"indole",1
"ivacaftor",1
"kava",1
"levodopa",1
"lidocaine",1
"lisinopril",1
"lumacaftor",1
"meclizine",1
"metaraminol",1
"metformin",1
"methylphenidate",1
"micafungin",1
"minocycline",1
"naloxone",1
"naringenin",1
"ombitasvir",1
"paritaprevir",1
"pentoxifylline",1
"phosphorus",1
"potassium",1
"pseudoephedrine",1
"quinine",1
"resveratrol",1
"ribavirin",1
"ronnel",1
"ruxolitinib",1
"sitagliptin",1
"sorbitan",1
"stannous fluoride",1
"suramin",1
"tempol",1
"tezacaftor",1
"thiamine",1
"tipranavir",1
"trazodone",1
"xylazine",1
