"Drug","02-04-2022"
"ivermectin",3463
"hydroxychloroquine",1143
"fentanyl",291
"remdesivir",243
"baricitinib",68
"quercetin",61
"doxycycline",48
"ibuprofen",43
"niacin",33
"dexamethasone",28
"vincristine",28
"fluvoxamine",22
"azithromycin",21
"midazolam",21
"acetaminophen",19
"camphor",18
"thalidomide",18
"chloroquine",15
"prednisone",15
"ritonavir",15
"oxymetazoline",14
"cannabidiol",11
"cefepime",11
"ceftazidime",11
"famotidine",11
"formaldehyde",10
"glutathione",10
"cysteine",9
"leronlimab",9
"penicillin",9
"tofacitinib",9
"vancomycin",9
"glycine",8
"artemisinin",7
"budesonide",7
"dopamine",7
"talopram",7
"calcifediol",6
"naloxone",6
"glyphosate",5
"methadone",5
"rivaroxaban",5
"boceprevir",4
"bucillamine",4
"lopinavir",4
"s-23",4
"thiamine",4
"biotin",3
"codeine",3
"curcumin",3
"hyaluronic",3
"ketamine",3
"quinine",3
"aldosterone",2
"andrographolide",2
"angiotensin ii",2
"apabetalone",2
"atorvastatin",2
"celecoxib",2
"colchicine",2
"estradiol",2
"hydroquinone",2
"imodium",2
"loperamide",2
"methylprednisolone",2
"phosphocreatine",2
"rutin",2
"up5",2
"actinium",1
"albendazole",1
"amitriptyline",1
"amoxicillin",1
"anandamide",1
"beta carotene",1
"bradykinin",1
"buprenorphine",1
"butylene glycol",1
"bv4",1
"camostat",1
"carbamazepine",1
"cefdinir",1
"chlorhexidine",1
"chlorine dioxide",1
"chlorthalidone",1
"cholecalciferol",1
"citicoline",1
"clopidogrel",1
"crocin",1
"dantrolene",1
"digoxin",1
"diosmin",1
"diphenhydramine",1
"epinephrine",1
"escitalopram",1
"etrasimod",1
"favipiravir",1
"fenofibrate",1
"finasteride",1
"fisetin",1
"fluconazole",1
"fluoxetine",1
"fructose",1
"gadolinium",1
"hesperidin",1
"histidine",1
"inositol",1
"ivabradine",1
"kaolin",1
"ketoconazole",1
"lamotrigine",1
"leuprolide",1
"malic",1
"mannose",1
"maraviroc",1
"mefloquine",1
"megestrol",1
"megestrol acetate",1
"metformin",1
"methacholine",1
"methotrexate",1
"metoprolol",1
"minoxidil",1
"mirin",1
"phenol",1
"potassium",1
"propofol",1
"protoporphyrin",1
"pseudoephedrine",1
"risperidone",1
"ronnel",1
"sertraline",1
"sodium ascorbate",1
"sodium hydroxide",1
"spironolactone",1
"squalane",1
"stannous fluoride",1
"taurine",1
"tenofovir",1
"tetracycline",1
"tetrodotoxin",1
"toluene",1
"trehalose",1
"warfarin",1
