"Drug","05-19-2021"
"ivermectin",2101
"remdesivir",1701
"amphotericin b",802
"hydroxychloroquine",702
"colchicine",209
"cyproheptadine",132
"posaconazole",91
"chloroquine",74
"isavuconazole",58
"azithromycin",46
"doxycycline",44
"fluvoxamine",44
"leronlimab",44
"tofacitinib",35
"quercetin",34
"baricitinib",29
"favipiravir",28
"caspofungin",27
"dexamethasone",27
"meropenem",27
"actemra",24
"squalene",23
"methylprednisolone",22
"fentanyl",21
"thalidomide",18
"ibuprofen",17
"ceftriaxone",14
"midazolam",14
"apn01",13
"niacin",12
"penicillin",12
"rivaroxaban",12
"budesonide",10
"dapagliflozin",10
"proline",10
"ketamine",9
"thiamine",9
"emricasan",8
"glutathione",8
"montelukast",8
"phosphorus",8
"s-23",8
"suramin",8
"buprenorphine",7
"dopamine",7
"methotrexate",7
"talopram",7
"voriconazole",7
"arginine",6
"naloxone",6
"prednisolone",5
"prednisone",5
"tromethamine",5
"ciclesonide",4
"glyphosate",4
"hydrocortisone",4
"levodopa",4
"acetaminophen",3
"amodiaquine",3
"bromhexine",3
"camphor",3
"chlorine dioxide",3
"d-glucose",3
"famotidine",3
"fingolimod",3
"fluoxetine",3
"metformin",3
"acetylcysteine",2
"ambroxol",2
"calcifediol",2
"cladribine",2
"formaldehyde",2
"fostamatinib",2
"fructose",2
"levothyroxine",2
"lorlatinib",2
"methadone",2
"nicotinamide",2
"potassium",2
"quinine",2
"vemurafenib",2
"vincristine",2
"warfarin",2
"2-deoxyglucose",1
"activated charcoal",1
"albendazole",1
"aldosterone",1
"amoxicillin",1
"angiotensin ii",1
"anidulafungin",1
"antimony",1
"apabetalone",1
"atorvastatin",1
"aviptadil",1
"beta carotene",1
"bisoprolol",1
"bradykinin",1
"camostat",1
"cannabidiol",1
"capsaicin",1
"clopidogrel",1
"clotrimazole",1
"creatine",1
"crocin",1
"curcumin",1
"cyclophosphamide",1
"cysteine",1
"cystine",1
"diazepam",1
"diclofenac",1
"diethyl ether",1
"diethylcarbamazine",1
"ergosterol",1
"estradiol",1
"etoposide",1
"fenofibrate",1
"hydroquinone",1
"isotretinoin",1
"ivabradine",1
"kava",1
"lisinopril",1
"lopinavir",1
"manganese",1
"mefloquine",1
"megestrol",1
"megestrol acetate",1
"mesna",1
"methylcobalamin",1
"metoprolol",1
"micafungin",1
"miltefosine",1
"mirin",1
"naltrexone",1
"naproxen",1
"nicardipine",1
"nitazoxanide",1
"oleandrin",1
"oxycodone",1
"potassium chloride",1
"propiolactone",1
"propranolol",1
"ractopamine",1
"ribavirin",1
"riboflavin",1
"ritonavir",1
"ropivacaine",1
"sodium ascorbate",1
"sofosbuvir",1
"spironolactone",1
"tenofovir",1
"terlipressin",1
"ticagrelor",1
"xanthine",1
"zafirlukast",1
"zanamivir",1
