"Drug","02-12-2022"
"ivermectin",2050
"fentanyl",135
"quercetin",118
"chloroquine",80
"niacin",59
"hydroxychloroquine",44
"famotidine",26
"glyphosate",26
"remdesivir",22
"dexamethasone",19
"azithromycin",17
"fluvoxamine",15
"leronlimab",15
"artemisinin",13
"cannabidiol",13
"vincristine",12
"budesonide",11
"berberine",10
"ibuprofen",9
"trazodone",9
"prednisone",8
"ritonavir",8
"doxycycline",7
"ketamine",7
"amantadine",6
"ciclesonide",6
"penicillin",6
"talopram",6
"angiotensin ii",5
"cysteine",5
"disulfiram",5
"dopamine",5
"imatinib",5
"methazolamide",5
"midazolam",5
"nitazoxanide",5
"albendazole",4
"glutathione",4
"luteolin",4
"maraviroc",4
"metformin",4
"methadone",4
"pseudoephedrine",4
"riboflavin",4
"tofacitinib",4
"tryptophan",4
"acetaminophen",3
"baricitinib",3
"clonazepam",3
"curcumin",3
"hesperidin",3
"montelukast",3
"pravastatin",3
"sapropterin",3
"tamoxifen",3
"tramadol",3
"acetylcholine",2
"arginine",2
"azelastine",2
"buprenorphine",2
"ceftriaxone",2
"chlorine dioxide",2
"histidine",2
"hydroxyzine",2
"isoquercetin",2
"lisinopril",2
"minocycline",2
"naproxen",2
"plitidepsin",2
"potassium",2
"pregabalin",2
"proline",2
"ryanodine",2
"tempol",2
"thiamine",2
"warfarin",2
"actemra",1
"acyclovir",1
"amoxicillin",1
"atenolol",1
"atropine",1
"aviptadil",1
"azathioprine",1
"baclofen",1
"benzodiazepine",1
"biotin",1
"brequinar",1
"bucillamine",1
"camostat",1
"chlorpromazine",1
"chromium",1
"cladribine",1
"codeine",1
"colchicine",1
"daunorubicin",1
"deferoxamine",1
"diphenhydramine",1
"favipiravir",1
"fingolimod",1
"fluoxetine",1
"folic",1
"formaldehyde",1
"forskolin",1
"gabapentin",1
"hyaluronic",1
"leucine",1
"loperamide",1
"magnesium citrate",1
"malathion",1
"malic",1
"megestrol",1
"megestrol acetate",1
"minoxidil",1
"mmda",1
"myricetin",1
"naltrexone",1
"niclosamide",1
"nicotinamide",1
"quinine",1
"resveratrol",1
"s-23",1
"salbutamol",1
"sildenafil",1
"siponimod",1
"stannous fluoride",1
"sulforaphane",1
"tributyrin",1
"umifenovir",1
"vancomycin",1
"verapamil",1
