"Drug","08-24-2020"
"hydroxychloroquine",4839
"remdesivir",567
"quercetin",405
"azithromycin",394
"ivermectin",371
"chloroquine",310
"fentanyl",265
"dexamethasone",150
"chlorine dioxide",105
"oleandrin",77
"doxycycline",51
"favipiravir",37
"diazepam",35
"budesonide",31
"aviptadil",28
"quinine",25
"thalidomide",19
"apilimod",18
"aldosterone",17
"erythromycin",16
"ibuprofen",16
"prednisone",16
"oxymetazoline",15
"bromhexine",13
"dopamine",11
"levonorgestrel",11
"famotidine",10
"penicillin",10
"ulipristal",10
"progesterone",9
"squalene",8
"acetylcysteine",7
"ebselen",7
"methylprednisolone",7
"nitrous oxide",7
"camostat",6
"glutathione",6
"hydrocortisone",6
"ketamine",6
"naloxone",6
"cysteine",5
"lopinavir",5
"methadone",5
"potassium",5
"talopram",5
"angiotensin 1-7",4
"cetirizine",4
"lofepramine",4
"merimepodib",4
"oseltamivir",4
"pregabalin",4
"ritonavir",4
"ronnel",4
"vanadium",4
"amodiaquine",3
"atazanavir",3
"clarithromycin",3
"colchicine",3
"cyproheptadine",3
"dapagliflozin",3
"fenofibrate",3
"finasteride",3
"formaldehyde",3
"formoterol",3
"glyphosate",3
"ifenprodil",3
"metformin",3
"phosphorus",3
"thiamine",3
"tulobuterol",3
"urea",3
"vincristine",3
"angiotensin ii",2
"artemisinin",2
"bradykinin",2
"ceftriaxone",2
"cholecalciferol",2
"creatine",2
"curcumin",2
"fructose",2
"fucose",2
"hesperidin",2
"hydroquinone",2
"indole",2
"isoquercetin",2
"l-lysine",2
"lisinopril",2
"losartan",2
"mmda",2
"nitazoxanide",2
"s-23",2
"selinexor",2
"sirolimus",2
"tryptophan",2
"abivertinib",1
"acetylcholine",1
"adenosine",1
"allicin",1
"amiodarone",1
"antipain",1
"artesunate",1
"baricitinib",1
"cannabidiol",1
"catechin",1
"cesium",1
"chlorhexidine",1
"cladribine",1
"clonazepam",1
"clonidine",1
"dantrolene",1
"desflurane",1
"digoxin",1
"doxorubicin",1
"ephedrine",1
"epicatechin",1
"epigallocatechin",1
"fenbendazole",1
"gabapentin",1
"hydroxycholesterol",1
"levodopa",1
"loratadine",1
"mannitol",1
"mefloquine",1
"megestrol",1
"megestrol acetate",1
"montelukast",1
"nafamostat",1
"neodymium",1
"nicotinamide",1
"phenobarbital",1
"procaine",1
"propofol",1
"raloxifene",1
"rhein",1
"ruxolitinib",1
"somatostatin",1
"sulfamethoxazole",1
"tafenoquine",1
"tetracycline",1
"tofacitinib",1
"toluene",1
"triclosan",1
"trimethoprim",1
"tyrosine",1
"vs-5584",1
"zileuton",1
