"Drug","05-18-2021"
"ivermectin",2659
"remdesivir",1764
"hydroxychloroquine",1199
"amphotericin b",758
"colchicine",301
"dexamethasone",119
"cyproheptadine",116
"posaconazole",99
"leronlimab",95
"chloroquine",75
"fluvoxamine",68
"azithromycin",35
"midazolam",35
"quercetin",33
"favipiravir",32
"thalidomide",25
"rivaroxaban",24
"baricitinib",22
"doxycycline",22
"phosphorus",22
"camphor",21
"dapagliflozin",20
"ibuprofen",20
"fentanyl",18
"actemra",17
"isavuconazole",17
"penicillin",17
"spironolactone",16
"moxidectin",15
"urea",14
"budesonide",13
"clopidogrel",11
"famotidine",11
"montelukast",11
"celecoxib",10
"s-23",10
"glutathione",9
"methylprednisone",9
"chlorine dioxide",8
"niacin",8
"proline",8
"atorvastatin",7
"dopamine",7
"estradiol",7
"potassium",7
"manganese",6
"nitazoxanide",6
"suramin",6
"arginine",5
"fostamatinib",5
"ketamine",5
"prednisone",5
"cysteine",4
"metformin",4
"oseltamivir",4
"squalene",4
"vincristine",4
"aldosterone",3
"aviptadil",3
"calcifediol",3
"cannabidiol",3
"creatinine",3
"crocin",3
"fluoxetine",3
"glyphosate",3
"levodopa",3
"lidocaine",3
"methotrexate",3
"moxonidine",3
"naloxone",3
"pelitinib",3
"polymyxin b",3
"prednisolone",3
"telmisartan",3
"warfarin",3
"2-deoxyglucose",2
"amantadine",2
"ambroxol",2
"amoxicillin",2
"angiotensin ii",2
"bromhexine",2
"buprenorphine",2
"chlorhexidine",2
"curcumin",2
"cyclophosphamide",2
"cyclosporine",2
"diclofenac",2
"folic",2
"fructose",2
"linaclotide",2
"lycopene",2
"meropenem",2
"mometasone",2
"narasin",2
"osimertinib",2
"propiolactone",2
"quinine",2
"tofacitinib",2
"toluene",2
"zanamivir",2
"acetaminophen",1
"acetazolamide",1
"acetylcysteine",1
"adenosine",1
"angiotensin 1-7",1
"apremilast",1
"argatroban",1
"arsenic trioxide",1
"artesunate",1
"atropine",1
"avoralstat",1
"bleomycin",1
"boron",1
"cabozantinib",1
"ceftriaxone",1
"cetirizine",1
"clindamycin",1
"codeine",1
"creatine",1
"d-glucose",1
"dabigatran",1
"daunorubicin",1
"diphenhydramine",1
"disulfiram",1
"ehna",1
"eltrombopag",1
"escitalopram",1
"fluticasone",1
"formaldehyde",1
"formoterol",1
"gabapentin",1
"guanine",1
"kava",1
"lisinopril",1
"lopinavir",1
"mannose",1
"megestrol",1
"megestrol acetate",1
"methylprednisolone",1
"mmda",1
"ondansetron",1
"oxycodone",1
"pirfenidone",1
"potassium chloride",1
"pregabalin",1
"propofol",1
"ranitidine",1
"resveratrol",1
"ritonavir",1
"ronnel",1
"sarilumab",1
"somatostatin",1
"sumatriptan",1
"sunitinib",1
"talopram",1
"thiamine",1
"tromethamine",1
"tryptophan",1
"vanadium",1
"venlafaxine",1
"zidovudine",1
