"Drug","07-13-2022"
"ivermectin",421
"hydroxychloroquine",104
"fentanyl",92
"quercetin",28
"bucillamine",27
"fluticasone",25
"ibuprofen",16
"thalidomide",16
"azithromycin",14
"fluvoxamine",14
"midazolam",14
"vincristine",12
"methadone",11
"chloroquine",9
"amoxicillin",8
"colchicine",7
"ketamine",7
"naltrexone",7
"ritonavir",7
"cetirizine",6
"prednisone",6
"tas-106",6
"artemisinin",5
"artesunate",5
"codeine",5
"methotrexate",5
"mmda",5
"choline",4
"niacin",4
"s-23",4
"tromethamine",4
"artemether",3
"baricitinib",3
"estradiol",3
"glutathione",3
"lopinavir",3
"metformin",3
"toluene",3
"acetaminophen",2
"budesonide",2
"buprenorphine",2
"clozapine",2
"curcumin",2
"dopamine",2
"epigallocatechin",2
"isavuconazole",2
"isoquercetin",2
"lutein",2
"maraviroc",2
"nevirapine",2
"nicotinamide",2
"omeprazole",2
"potassium",2
"promazine",2
"pyronaridine",2
"sertraline",2
"tacrolimus",2
"theophylline",2
"thiamine",2
"activated charcoal",1
"adenine",1
"aldosterone",1
"allicin",1
"ambroxol",1
"amitriptyline",1
"apixaban",1
"aspartame",1
"benzodiazepine",1
"berberine",1
"boron",1
"bv4",1
"calcifediol",1
"calcitriol",1
"chlorine dioxide",1
"chromium",1
"dexamethasone",1
"dextromethorphan",1
"duloxetine",1
"favipiravir",1
"fenbendazole",1
"fenofibrate",1
"fluoxetine",1
"gadolinium",1
"glyphosate",1
"guaifenesin",1
"guanine",1
"imatinib",1
"itraconazole",1
"lisinopril",1
"mannose",1
"megestrol acetate",1
"minocycline",1
"modafinil",1
"montelukast",1
"naproxen",1
"orlistat",1
"prednisolone",1
"progesterone",1
"promethazine",1
"resveratrol",1
"rivaroxaban",1
"simvastatin",1
"suramin",1
"telmisartan",1
"trehalose",1
"tryptophan",1
"warfarin",1
