"Drug","05-12-2022"
"fentanyl",369
"ivermectin",344
"hydroxychloroquine",83
"aviptadil",27
"dexamethasone",23
"ritonavir",19
"methylprednisolone",18
"quercetin",17
"s-23",13
"ibuprofen",12
"metformin",12
"bifonazole",10
"chloroquine",10
"prednisone",9
"tryptophan",9
"midazolam",8
"fluvoxamine",7
"fructose",7
"acetaminophen",6
"glutathione",6
"glyphosate",6
"famotidine",5
"montelukast",5
"warfarin",5
"azithromycin",4
"iohexol",4
"naloxone",4
"niacin",4
"thalidomide",4
"codeine",3
"colchicine",3
"dopamine",3
"ketamine",3
"ranitidine",3
"vincristine",3
"apixaban",2
"biotin",2
"budesonide",2
"choline",2
"digoxin",2
"diphenhydramine",2
"fenofibrate",2
"glycine",2
"iodixanol",2
"ketoconazole",2
"methadone",2
"methotrexate",2
"propofol",2
"rivaroxaban",2
"salbutamol",2
"tamoxifen",2
"acetylcysteine",1
"alanine",1
"aldosterone",1
"amitriptyline",1
"azathioprine",1
"bendamustine",1
"benzocaine",1
"berberine",1
"bisoprolol",1
"buprenorphine",1
"calcifediol",1
"cefixime",1
"ceftriaxone",1
"chlorpheniramine",1
"clemastine",1
"cysteine",1
"dapagliflozin",1
"dextromethorphan",1
"doxycycline",1
"epinephrine",1
"finasteride",1
"fludrocortisone",1
"gabapentin",1
"gentamicin",1
"histidine",1
"imidazole",1
"indomethacin",1
"leucine",1
"loratadine",1
"manganese",1
"megestrol acetate",1
"meropenem",1
"mifepristone",1
"minocycline",1
"misoprostol",1
"myricetin",1
"naltrexone",1
"nicotinamide",1
"ondansetron",1
"oxycodone",1
"phenylalanine",1
"plitidepsin",1
"pravastatin",1
"pregabalin",1
"promethazine",1
"riboflavin",1
"risperidone",1
"tacrolimus",1
"taurine",1
"urea",1
"vancomycin",1
"varenicline",1
