"Drug","01-05-2023"
"ivermectin",359
"hydroxychloroquine",274
"artemisinin",173
"fentanyl",122
"hydromorphone",107
"azithromycin",51
"metformin",45
"quercetin",38
"ibuprofen",24
"curcumin",21
"fluvoxamine",21
"bucillamine",20
"thalidomide",18
"ritonavir",16
"prednisone",13
"midazolam",12
"dexamethasone",10
"chloroquine",9
"glutathione",9
"arginine",8
"amoxicillin",7
"cysteine",5
"fostamatinib",5
"vincristine",5
"acetaminophen",4
"amantadine",4
"budesonide",4
"carnosine",4
"tyrosine",4
"baricitinib",3
"celecoxib",3
"gabapentin",3
"niacin",3
"progesterone",3
"amitriptyline",2
"apixaban",2
"boron",2
"cannabidiol",2
"colchicine",2
"doxycycline",2
"famotidine",2
"ganetespib",2
"guanfacine",2
"methotrexate",2
"naloxone",2
"naproxen",2
"potassium",2
"squalene",2
"tramadol",2
"trehalose",2
"warfarin",2
"aldosterone",1
"aluminum hydroxide",1
"amphetamine",1
"angiotensin 1-7",1
"angiotensin ii",1
"aspartame",1
"bivalirudin",1
"bupropion",1
"calcifediol",1
"calcitriol",1
"cetylpyridinium",1
"clonidine",1
"cyproheptadine",1
"dopamine",1
"e-2012",1
"emtricitabine",1
"epinephrine",1
"erythromycin",1
"favipiravir",1
"flucloxacillin",1
"fluoxetine",1
"fructose",1
"glycopyrronium",1
"glyphosate",1
"guanine",1
"hydroquinone",1
"imatinib",1
"indacaterol",1
"inositol",1
"irbesartan",1
"ketamine",1
"maraviroc",1
"megestrol acetate",1
"methylphenidate",1
"methylprednisolone",1
"metoprolol",1
"metronidazole",1
"mifepristone",1
"minoxidil",1
"misoprostol",1
"modafinil",1
"molybdenum",1
"mometasone",1
"montelukast",1
"nafamostat",1
"niclosamide",1
"oseltamivir",1
"oxycodone",1
"pacritinib",1
"phenytoin",1
"prazosin",1
"prednisolone",1
"propofol",1
"quetiapine",1
"quinine",1
"ruxolitinib",1
"sulforaphane",1
"tempol",1
"tenofovir",1
"tetracycline",1
"valine",1
