"Drug","03-10-2021"
"ivermectin",2577
"fentanyl",699
"hydroxychloroquine",470
"remdesivir",217
"azithromycin",114
"leronlimab",95
"baricitinib",78
"budesonide",66
"fluvoxamine",37
"chloroquine",36
"cenicriviroc",30
"colchicine",29
"ibuprofen",28
"methylprednisolone",21
"quercetin",18
"favipiravir",16
"dexamethasone",15
"penicillin",15
"potassium",11
"bromhexine",10
"bucillamine",9
"gabapentin",9
"metformin",9
"midazolam",9
"niacin",8
"s-23",8
"dopamine",7
"nintedanib",7
"actemra",6
"boron",6
"cobicistat",6
"nitazoxanide",6
"acetaminophen",5
"cannabidiol",5
"curcumin",5
"doxycycline",5
"ketamine",5
"mmda",5
"prednisone",5
"talopram",5
"aviptadil",4
"glutathione",4
"lenalidomide",4
"montelukast",4
"thalidomide",4
"artemisinin",3
"bradykinin",3
"calcifediol",3
"indole",3
"pyronaridine",3
"quinacrine",3
"selamectin",3
"thiamine",3
"tilorone",3
"amantadine",2
"ambroxol",2
"berberine",2
"buprenorphine",2
"camostat",2
"creatinine",2
"dantrolene",2
"estradiol",2
"hydrocortisone",2
"indomethacin",2
"manganese",2
"methadone",2
"mirtazapine",2
"naloxone",2
"naproxen",2
"piclidenoson",2
"ryanodine",2
"silicon dioxide",2
"thiopental",2
"adenosine",1
"aldoxorubicin",1
"amikacin",1
"amoxicillin",1
"amphetamine",1
"angiotensin ii",1
"antipain",1
"arginine",1
"azelastine",1
"benzodiazepine",1
"biotin",1
"calcitriol",1
"ceftriaxone",1
"cesium",1
"ciclesonide",1
"cyclosporine",1
"cyproheptadine",1
"cysteine",1
"dapagliflozin",1
"diphenhydramine",1
"doxazosin",1
"doxorubicin",1
"epinephrine",1
"famotidine",1
"formaldehyde",1
"fostamatinib",1
"gadolinium",1
"hinokitiol",1
"hyaluronic",1
"hydrocodone",1
"kaolin",1
"kava",1
"lindane",1
"linezolid",1
"lisinopril",1
"lopinavir",1
"meloxicam",1
"metoprolol",1
"metronidazole",1
"nafamostat",1
"niclosamide",1
"nitrous oxide",1
"nitrous-oxide",1
"omeprazole",1
"oxymetazoline",1
"phosphorus",1
"plitidepsin",1
"potassium chloride",1
"progesterone",1
"proline",1
"propofol",1
"propranolol",1
"quinine",1
"resveratrol",1
"risperidone",1
"ruxolitinib",1
"salbutamol",1
"sarilumab",1
"sertraline",1
"siltuximab",1
"sotagliflozin",1
"squalene",1
"tacrolimus",1
"tantalum",1
"thimerosal",1
"toluene",1
"topiramate",1
"vancomycin",1
"warfarin",1
