"Drug","04-21-2022"
"ivermectin",340
"fentanyl",81
"hydroxychloroquine",68
"quercetin",37
"ritonavir",35
"thalidomide",25
"aviptadil",21
"degarelix",20
"fluvoxamine",19
"docetaxel",15
"midazolam",15
"paclitaxel",15
"ibuprofen",14
"glutathione",13
"mannose",12
"dexamethasone",11
"indomethacin",11
"codeine",9
"thiamine",8
"acetaminophen",7
"methadone",7
"baricitinib",6
"chloroquine",6
"colchicine",5
"niacin",5
"benzodiazepine",4
"bucillamine",4
"chlorine dioxide",4
"curcumin",4
"levodopa",4
"potassium citrate",4
"prednisone",4
"quinine",4
"resveratrol",4
"taurine",4
"dopamine",3
"famotidine",3
"favipiravir",3
"ketamine",3
"molybdenum",3
"naloxone",3
"prednisolone",3
"sertraline",3
"talopram",3
"acetylcholine",2
"aniline",2
"azithromycin",2
"budesonide",2
"cannabidiol",2
"enzalutamide",2
"finasteride",2
"fructose",2
"levothyroxine",2
"methotrexate",2
"naproxen",2
"piperine",2
"s-23",2
"tramadol",2
"activated charcoal",1
"adenosine",1
"alanine",1
"aluminum hydroxide",1
"amoxicillin",1
"arginine",1
"beta carotene",1
"calcitriol",1
"capsaicin",1
"cetirizine",1
"citicoline",1
"clioquinol",1
"clozapine",1
"cyclobenzaprine",1
"cysteine",1
"dapsone",1
"desloratadine",1
"diphenhydramine",1
"dolutegravir",1
"doxycycline",1
"etravirine",1
"gabapentin",1
"glyphosate",1
"hydrocortisone",1
"istaroxime",1
"ivabradine",1
"loratadine",1
"lorazepam",1
"maraviroc",1
"megestrol acetate",1
"meloxicam",1
"metformin",1
"metoprolol",1
"minocycline",1
"montelukast",1
"nitrous oxide",1
"nortriptyline",1
"oxycodone",1
"phenoxyethanol",1
"piracetam",1
"plitidepsin",1
"potassium chloride",1
"potassium nitrate",1
"proline",1
"promethazine",1
"pseudoephedrine",1
"quetiapine",1
"rosuvastatin",1
"salbutamol",1
"threonine",1
"topiramate",1
"trehalose",1
"uridine",1
"varespladib",1
"vilazodone",1
"vincristine",1
"vinpocetine",1
"warfarin",1
