"Drug","03-27-2022"
"ivermectin",783
"midazolam",91
"hydroxychloroquine",65
"remdesivir",56
"quercetin",41
"ritonavir",35
"fentanyl",30
"gadolinium",28
"niacin",14
"loratadine",11
"sulforaphane",11
"prednisone",10
"budesonide",9
"ibuprofen",9
"talopram",8
"famotidine",7
"glutathione",7
"rivaroxaban",7
"naltrexone",6
"chloroquine",5
"dexamethasone",5
"fluvoxamine",5
"propofol",5
"sarilumab",5
"fexofenadine",4
"leronlimab",4
"methadone",4
"potassium",4
"thalidomide",4
"vincristine",4
"acetaminophen",3
"arginine",3
"clopidogrel",3
"creatine",3
"cysteine",3
"diphenhydramine",3
"doxycycline",3
"glycine",3
"methionine",3
"taurine",3
"tianeptine",3
"acetylcholine",2
"apabetalone",2
"biotin",2
"boron",2
"cannabidiol",2
"carnosine",2
"cetirizine",2
"clozapine",2
"cyclophosphamide",2
"cyclosporine",2
"dopamine",2
"folic",2
"methotrexate",2
"penicillin",2
"resveratrol",2
"s-23",2
"sertraline",2
"sofosbuvir",2
"thiamine",2
"tryptophan",2
"acetophenone",1
"acitretin",1
"actemra",1
"activated charcoal",1
"adenosine",1
"amphetamine",1
"apremilast",1
"aviptadil",1
"baricitinib",1
"benzodiazepine",1
"benzydamine",1
"bpc-157",1
"bucillamine",1
"buprenorphine",1
"capecitabine",1
"cetylpyridinium",1
"chlorine dioxide",1
"ciclesonide",1
"clonazepam",1
"codeine",1
"colchicine",1
"curcumin",1
"diazepam",1
"dronabinol",1
"duvelisib",1
"epinephrine",1
"farnesol",1
"favipiravir",1
"fructose",1
"glucoraphanin",1
"hesperidin",1
"ketamine",1
"losartan",1
"manganese",1
"mannose",1
"megestrol",1
"megestrol acetate",1
"minoxidil",1
"mirin",1
"niclosamide",1
"nicotinamide",1
"nitazoxanide",1
"ouabain",1
"phenol",1
"phosphorus",1
"prednisolone",1
"progesterone",1
"propranolol",1
"ryanodine",1
"tacrolimus",1
"tafenoquine",1
"tizanidine",1
"tofacitinib",1
"tramadol",1
"trehalose",1
"tromethamine",1
"urea",1
"valdecoxib",1
"warfarin",1
