"Drug","12-21-2022"
"ivermectin",777
"fentanyl",176
"ibuprofen",142
"thalidomide",55
"naltrexone",50
"quercetin",48
"aviptadil",47
"guanfacine",41
"acetaminophen",33
"midazolam",27
"glyphosate",16
"amoxicillin",14
"famotidine",11
"chloroquine",10
"ritonavir",9
"dexamethasone",7
"fluvoxamine",7
"ketamine",7
"levocetirizine",7
"hydroxychloroquine",6
"potassium chloride",6
"cysteine",5
"buprenorphine",4
"baricitinib",3
"bucillamine",3
"chromium",3
"curcumin",3
"glutathione",3
"prednisone",3
"thiamine",3
"vincristine",3
"budesonide",2
"chlorine dioxide",2
"clozapine",2
"diazepam",2
"dopamine",2
"doxycycline",2
"estradiol",2
"favipiravir",2
"glycine",2
"imipramine",2
"manganese",2
"metformin",2
"niacin",2
"quinine",2
"squalene",2
"valganciclovir",2
"acalabrutinib",1
"aldosterone",1
"amphetamine",1
"angiotensin ii",1
"artemisinin",1
"artesunate",1
"aspartame",1
"atorvastatin",1
"azithromycin",1
"beta carotene",1
"bromhexine",1
"cathinone",1
"cefixime",1
"cetylpyridinium",1
"citrulline",1
"clofoctol",1
"codeine",1
"colchicine",1
"diclofenac",1
"econazole",1
"emtricitabine",1
"eosin",1
"epinephrine",1
"erythromycin",1
"febuxostat",1
"forodesine",1
"gadolinium",1
"galidesivir",1
"ibrutinib",1
"inositol",1
"ivabradine",1
"lidocaine",1
"lovastatin",1
"maraviroc",1
"methadone",1
"methotrexate",1
"methylprednisolone",1
"midodrine",1
"minoxidil",1
"mmda",1
"modafinil",1
"naproxen",1
"nicotinamide",1
"nitazoxanide",1
"prednisolone",1
"riboprine",1
"s-23",1
"suramin",1
"tacrolimus",1
"tryptophan",1
"vancomycin",1
