"Drug","09-08-2021"
"ivermectin",15139
"hydroxychloroquine",425
"remdesivir",347
"fentanyl",110
"quercetin",86
"dexamethasone",61
"fluvoxamine",60
"azithromycin",59
"artemisinin",38
"budesonide",35
"baricitinib",32
"penicillin",30
"ketamine",26
"ibuprofen",24
"thalidomide",23
"ritonavir",17
"vincristine",17
"doxycycline",16
"metoprolol",16
"chlorine dioxide",13
"leronlimab",12
"cannabidiol",8
"metformin",8
"oxycodone",8
"tempol",8
"berberine",7
"actemra",6
"bucillamine",6
"chlorambucil",6
"dopamine",6
"glutathione",6
"glyphosate",6
"talopram",6
"zolpidem",6
"amoxicillin",5
"arginine",5
"colchicine",5
"favipiravir",5
"fluticasone",5
"astaxanthin",4
"capsaicin",4
"cysteine",4
"indomethacin",4
"lidocaine",4
"montelukast",4
"potassium",4
"s-23",4
"zopiclone",4
"artesunate",3
"curcumin",3
"fructose",3
"hydrocodone",3
"levodopa",3
"methadone",3
"nitrous oxide",3
"nitrous-oxide",3
"prednisolone",3
"propofol",3
"rutin",3
"squalene",3
"acetaminophen",2
"amantadine",2
"apilimod",2
"aviptadil",2
"biotin",2
"bromhexine",2
"cetirizine",2
"entrectinib",2
"famotidine",2
"fenofibrate",2
"formaldehyde",2
"fostamatinib",2
"histidine",2
"imodium",2
"l-lysine",2
"methotrexate",2
"metronidazole",2
"nilotinib",2
"nimodipine",2
"nitazoxanide",2
"olanzapine",2
"promethazine",2
"pyronaridine",2
"rivaroxaban",2
"sarilumab",2
"strychnine",2
"suramin",2
"thiamine",2
"2-methoxyestradiol",1
"acetylcysteine",1
"activated charcoal",1
"adenine",1
"afatinib",1
"allopurinol",1
"ambroxol",1
"amphetamine",1
"angiotensin 1-7",1
"angiotensin ii",1
"apabetalone",1
"azelastine",1
"benfotiamine",1
"benzodiazepine",1
"bradykinin",1
"calcifediol",1
"carbimazole",1
"cefuroxime",1
"cesium",1
"chlorhexidine",1
"ciclesonide",1
"clofoctol",1
"cyclobenzaprine",1
"cyclophosphamide",1
"cyclosporine",1
"dapagliflozin",1
"dexibuprofen",1
"dextroamphetamine",1
"diazepam",1
"fluconazole",1
"glycine",1
"hesperidin",1
"hyaluronic",1
"hydroxyurea",1
"hymecromone",1
"ibrutinib",1
"imipramine",1
"iodide",1
"isoniazid",1
"kava",1
"lb-100",1
"leucine",1
"levosalbutamol",1
"levothyroxine",1
"lopinavir",1
"masitinib",1
"megestrol",1
"megestrol acetate",1
"meldonium",1
"meloxicam",1
"mephedrone",1
"mmda",1
"nicotinamide",1
"oxazepam",1
"oxytetracycline",1
"pantoprazole",1
"pirfenidone",1
"potassium iodide",1
"praziquantel",1
"proline",1
"propylthiouracil",1
"resveratrol",1
"ribavirin",1
"salbutamol",1
"sitagliptin",1
"st-101",1
"streptomycin",1
"temazepam",1
"tramadol",1
"tyrosine",1
"umifenovir",1
"urea",1
"vancomycin",1
"venetoclax",1
"vercirnon",1
"wortmannin",1
"zanamivir",1
